ToolName,ModelName,Strength,TimeSeconds,Size,ErrorType
caopt,BOOLC_27,2,1.19,19,
acts,BOOLC_27,2,1.44,12,
cagen,BOOLC_27,2,0.24,10,
kali,BOOLC_27,2,2.5,38,
medici,BOOLC_27,2,0.18,10,
pmedici,BOOLC_27,2,2.17,27,
caopt,MCAC_13,2,2.2,87,
acts,MCAC_13,2,0.75,87,
cagen,MCAC_13,2,0.01,88,
kali,MCAC_13,2,2.65,66,Invalid
medici,MCAC_13,2,0.47,87,
pmedici,MCAC_13,2,2.03,89,
caopt,BOOLC_28,2,0.47,13,
acts,BOOLC_28,2,0.67,10,
cagen,BOOLC_28,2,0.0,9,
kali,BOOLC_28,2,2.36,32,
medici,BOOLC_28,2,0.05,8,
pmedici,BOOLC_28,2,2.04,28,
caopt,HIGHLY_CONSTRAINED_17,2,39.67,253,
acts,HIGHLY_CONSTRAINED_17,2,1.15,262,
cagen,HIGHLY_CONSTRAINED_17,2,0.02,262,
kali,HIGHLY_CONSTRAINED_17,2,4.31,63,Invalid
medici,HIGHLY_CONSTRAINED_17,2,40.52,250,
pmedici,HIGHLY_CONSTRAINED_17,2,151.16,323,
caopt,BOOLC_20,2,0.48,9,
acts,BOOLC_20,2,0.83,8,
cagen,BOOLC_20,2,0.01,8,
kali,BOOLC_20,2,2.43,9,Invalid
medici,BOOLC_20,2,0.05,7,
pmedici,BOOLC_20,2,2.14,13,
caopt,NUMC_18,2,52.32,215,
kali,NUMC_18,2,3.55,18,Invalid
medici,NUMC_18,2,0.19,0,Timeout
caopt,CNF_22,2,45.83,212,
acts,CNF_22,2,0.65,213,
cagen,CNF_22,2,0.01,211,
kali,CNF_22,2,5.81,327,Invalid
medici,CNF_22,2,43.75,219,
pmedici,CNF_22,2,4.33,292,
caopt,BOOLC_4,2,0.68,17,
acts,BOOLC_4,2,0.82,11,
cagen,BOOLC_4,2,0.01,10,
kali,BOOLC_4,2,2.56,56,Invalid
medici,BOOLC_4,2,0.25,10,
pmedici,BOOLC_4,2,2.29,34,
caopt,MCA_15,2,6.49,118,
acts,MCA_15,2,0.33,120,
cagen,MCA_15,2,0.0,120,
kali,MCA_15,2,3.56,147,Invalid
medici,MCA_15,2,15.38,117,
pmedici,MCA_15,2,2.09,150,
caopt,NUMC_5,2,173.57,298,
kali,NUMC_5,2,7.7,106,Invalid
medici,NUMC_5,2,10.19,214,Invalid
caopt,HIGHLY_CONSTRAINED_26,2,11.81,151,
acts,HIGHLY_CONSTRAINED_26,2,4.7,153,
cagen,HIGHLY_CONSTRAINED_26,2,85.23,152,
kali,HIGHLY_CONSTRAINED_26,2,3.48,81,Invalid
medici,HIGHLY_CONSTRAINED_26,2,21.1,150,
pmedici,HIGHLY_CONSTRAINED_26,2,45.33,159,
caopt,MCA_23,2,12.93,226,
acts,MCA_23,2,0.35,225,
cagen,MCA_23,2,0.0,225,
kali,MCA_23,2,3.92,287,
medici,MCA_23,2,36.71,234,
pmedici,MCA_23,2,2.12,283,
caopt,CNF_14,2,10.62,197,
acts,CNF_14,2,0.6,197,
cagen,CNF_14,2,0.01,198,
kali,CNF_14,2,3.99,224,Invalid
medici,CNF_14,2,31.41,201,
pmedici,CNF_14,2,2.33,229,
caopt,CNF_13,2,4.0,129,
acts,CNF_13,2,0.58,129,
cagen,CNF_13,2,0.0,128,
kali,CNF_13,2,3.11,127,Invalid
medici,CNF_13,2,7.18,128,
pmedici,CNF_13,2,2.58,156,
caopt,BOOLC_3,2,0.27,8,
acts,BOOLC_3,2,0.53,10,
cagen,BOOLC_3,2,0.0,10,
kali,BOOLC_3,2,2.31,20,Invalid
medici,BOOLC_3,2,0.05,8,
pmedici,BOOLC_3,2,1.98,27,
caopt,UNIFORM_ALL_9,2,0.37,9,
acts,UNIFORM_ALL_9,2,0.29,12,
cagen,UNIFORM_ALL_9,2,0.0,12,
kali,UNIFORM_ALL_9,2,2.4,34,
medici,UNIFORM_ALL_9,2,0.58,9,
pmedici,UNIFORM_ALL_9,2,1.97,32,
caopt,MCA_27,2,5.69,157,
acts,MCA_27,2,0.3,157,
cagen,MCA_27,2,0.0,156,
kali,MCA_27,2,3.27,185,
medici,MCA_27,2,15.09,156,
pmedici,MCA_27,2,2.06,195,
caopt,BOOLC_16,2,0.58,17,
acts,BOOLC_16,2,0.72,11,
cagen,BOOLC_16,2,0.01,12,
kali,BOOLC_16,2,2.29,37,
medici,BOOLC_16,2,0.15,9,
pmedici,BOOLC_16,2,2.13,29,
caopt,HIGHLY_CONSTRAINED_10,2,8.15,155,
acts,HIGHLY_CONSTRAINED_10,2,2.59,164,
cagen,HIGHLY_CONSTRAINED_10,2,2.02,159,
kali,HIGHLY_CONSTRAINED_10,2,3.96,38,Invalid
medici,HIGHLY_CONSTRAINED_10,2,15.17,161,
pmedici,HIGHLY_CONSTRAINED_10,2,33.79,355,Invalid
caopt,HIGHLY_CONSTRAINED_13,2,4.51,128,
acts,HIGHLY_CONSTRAINED_13,2,1.1,132,
cagen,HIGHLY_CONSTRAINED_13,2,0.03,132,
kali,HIGHLY_CONSTRAINED_13,2,2.67,49,Invalid
medici,HIGHLY_CONSTRAINED_13,2,3.09,125,
pmedici,HIGHLY_CONSTRAINED_13,2,2.64,127,
caopt,CNF_26,2,24.26,222,
acts,CNF_26,2,0.75,228,
cagen,CNF_26,2,0.01,228,
kali,CNF_26,2,4.56,53,Invalid
medici,CNF_26,2,37.71,224,
pmedici,CNF_26,2,13.51,306,
caopt,MCAC_5,2,293.37,297,
kali,MCAC_5,2,7.89,197,Invalid
medici,MCAC_5,2,258.14,287,
caopt,MCAC_14,2,69.75,213,
acts,MCAC_14,2,4.86,200,
cagen,MCAC_14,2,2.36,201,
kali,MCAC_14,2,6.47,294,Invalid
medici,MCAC_14,2,34.27,206,
pmedici,MCAC_14,2,83.83,307,
caopt,MCA_12,2,33.14,159,
acts,MCA_12,2,0.38,164,
cagen,MCA_12,2,0.0,159,
kali,MCA_12,2,4.52,242,Invalid
medici,MCA_12,2,27.27,164,
pmedici,MCA_12,2,2.33,223,
caopt,CNF_25,2,18.93,226,
acts,CNF_25,2,0.57,227,
cagen,CNF_25,2,0.01,226,
kali,CNF_25,2,4.94,255,Invalid
medici,CNF_25,2,40.1,226,
pmedici,CNF_25,2,2.5,260,
caopt,MCAC_18,2,5.51,146,
acts,MCAC_18,2,0.71,144,
cagen,MCAC_18,2,0.0,144,
kali,MCAC_18,2,3.61,206,Invalid
medici,MCAC_18,2,13.36,148,
pmedici,MCAC_18,2,4.67,213,Invalid
caopt,HIGHLY_CONSTRAINED_21,2,88.79,269,
acts,HIGHLY_CONSTRAINED_21,2,56.58,340,
cagen,HIGHLY_CONSTRAINED_21,2,47.77,337,
kali,HIGHLY_CONSTRAINED_21,2,6.44,124,Invalid
medici,HIGHLY_CONSTRAINED_21,2,42.61,288,
pmedici,HIGHLY_CONSTRAINED_21,2,260.78,360,
caopt,NUMC_2,2,85.93,281,
kali,NUMC_2,2,5.14,97,Invalid
medici,NUMC_2,2,0.19,0,Timeout
caopt,MCA_24,2,15.73,211,
acts,MCA_24,2,0.34,213,
cagen,MCA_24,2,0.0,210,
kali,MCA_24,2,4.09,265,Invalid
medici,MCA_24,2,40.77,216,
pmedici,MCA_24,2,2.11,278,
caopt,MCA_20,2,29.14,230,
acts,MCA_20,2,0.35,233,
cagen,MCA_20,2,0.0,233,
kali,MCA_20,2,4.51,322,
medici,MCA_20,2,47.71,250,
pmedici,MCA_20,2,2.28,327,
caopt,BOOLC_11,2,0.48,11,
acts,BOOLC_11,2,0.96,7,
cagen,BOOLC_11,2,0.0,7,
kali,BOOLC_11,2,2.32,7,Invalid
medici,BOOLC_11,2,0.02,7,
pmedici,BOOLC_11,2,2.01,7,
caopt,FM_11,2,0.27,8,
acts,FM_11,2,0.75,9,
cagen,FM_11,2,0.0,8,
kali,FM_11,2,2.51,18,Invalid
medici,FM_11,2,0.25,7,
pmedici,FM_11,2,2.08,21,
caopt,HIGHLY_CONSTRAINED_14,2,82.81,211,
acts,HIGHLY_CONSTRAINED_14,2,234.68,217,
cagen,HIGHLY_CONSTRAINED_14,2,229.49,217,
kali,HIGHLY_CONSTRAINED_14,2,6.41,71,Invalid
medici,HIGHLY_CONSTRAINED_14,2,41.41,215,
caopt,NUMC_21,2,0.48,16,
acts,NUMC_21,2,0.69,8,
cagen,NUMC_21,2,0.01,8,
kali,NUMC_21,2,2.29,0,Timeout
medici,NUMC_21,2,0.18,0,Timeout
caopt,CNF_21,2,27.55,197,
acts,CNF_21,2,0.62,199,
cagen,CNF_21,2,0.01,198,
kali,CNF_21,2,3.84,41,Invalid
medici,CNF_21,2,36.29,198,
pmedici,CNF_21,2,2.74,247,
caopt,NUMC_29,2,293.41,354,
kali,NUMC_29,2,15.41,651,Invalid
medici,NUMC_29,2,0.0,4,Invalid
caopt,CNF_29,2,10.62,217,
acts,CNF_29,2,0.65,227,
cagen,CNF_29,2,0.01,232,
kali,CNF_29,2,4.11,237,Invalid
medici,CNF_29,2,37.68,229,
pmedici,CNF_29,2,31.21,288,
caopt,UNIFORM_ALL_6,2,15.01,133,
acts,UNIFORM_ALL_6,2,0.31,140,
cagen,UNIFORM_ALL_6,2,0.0,147,
kali,UNIFORM_ALL_6,2,3.79,221,
medici,UNIFORM_ALL_6,2,33.87,137,
pmedici,UNIFORM_ALL_6,2,2.16,203,
caopt,UNIFORM_ALL_1,2,1.08,20,
acts,UNIFORM_ALL_1,2,0.31,24,
cagen,UNIFORM_ALL_1,2,0.0,23,
kali,UNIFORM_ALL_1,2,2.77,40,
medici,UNIFORM_ALL_1,2,2.23,21,
pmedici,UNIFORM_ALL_1,2,1.99,32,
caopt,BOOLC_19,2,0.37,12,
acts,BOOLC_19,2,0.57,8,
cagen,BOOLC_19,2,0.0,8,
kali,BOOLC_19,2,2.3,13,Invalid
medici,BOOLC_19,2,0.03,7,
pmedici,BOOLC_19,2,2.06,23,
caopt,MCA_28,2,91.37,235,
acts,MCA_28,2,0.41,234,
cagen,MCA_28,2,0.0,230,
kali,MCA_28,2,6.0,354,
medici,MCA_28,2,35.02,239,
pmedici,MCA_28,2,2.69,344,
caopt,HIGHLY_CONSTRAINED_18,2,12.16,161,
acts,HIGHLY_CONSTRAINED_18,2,8.17,156,
cagen,HIGHLY_CONSTRAINED_18,2,4.54,156,
kali,HIGHLY_CONSTRAINED_18,2,2.3,0,Timeout
medici,HIGHLY_CONSTRAINED_18,2,19.61,152,
pmedici,HIGHLY_CONSTRAINED_18,2,8.37,177,
caopt,MCAC_10,2,50.73,174,
kali,MCAC_10,2,5.64,285,Invalid
medici,MCAC_10,2,27.19,170,
caopt,MCAC_29,2,4.15,33,
kali,MCAC_29,2,2.91,1,Invalid
medici,MCAC_29,2,0.89,31,
caopt,INDUSTRIAL_5,2,7.31,31,
acts,INDUSTRIAL_5,2,0.85,33,
cagen,INDUSTRIAL_5,2,0.03,32,
kali,INDUSTRIAL_5,2,4.35,80,Invalid
medici,INDUSTRIAL_5,2,13.7,30,
pmedici,INDUSTRIAL_5,2,4.42,47,
caopt,MCAC_17,2,35.43,307,
acts,MCAC_17,2,27.45,343,
kali,MCAC_17,2,2.36,0,Timeout
medici,MCAC_17,2,52.3,305,
caopt,MCA_18,2,30.44,148,
acts,MCA_18,2,0.35,148,
cagen,MCA_18,2,0.0,146,
kali,MCA_18,2,4.68,227,Invalid
medici,MCA_18,2,22.37,154,
pmedici,MCA_18,2,2.26,222,
caopt,NUMC_25,2,76.56,347,
acts,NUMC_25,2,98.67,353,
cagen,NUMC_25,2,23.82,346,
kali,NUMC_25,2,3.31,30,Invalid
medici,NUMC_25,2,0.0,3,Invalid
caopt,NUMC_1,2,86.71,216,
kali,NUMC_1,2,5.81,437,Invalid
medici,NUMC_1,2,0.0,3,Invalid
caopt,BOOLC_29,2,1.1,20,
acts,BOOLC_29,2,1.23,13,
cagen,BOOLC_29,2,0.08,13,
kali,BOOLC_29,2,2.66,31,
medici,BOOLC_29,2,0.16,10,
pmedici,BOOLC_29,2,2.18,18,
caopt,CNF_19,2,34.66,217,
acts,CNF_19,2,0.82,239,
cagen,CNF_19,2,0.01,229,
kali,CNF_19,2,2.4,0,Timeout
medici,CNF_19,2,45.39,226,
caopt,UNIFORM_BOOLEAN_10,2,0.37,9,
acts,UNIFORM_BOOLEAN_10,2,0.3,12,
cagen,UNIFORM_BOOLEAN_10,2,0.0,12,
kali,UNIFORM_BOOLEAN_10,2,2.23,27,
medici,UNIFORM_BOOLEAN_10,2,0.25,8,
pmedici,UNIFORM_BOOLEAN_10,2,1.91,30,
caopt,FM_12,2,0.27,12,
acts,FM_12,2,0.58,12,
cagen,FM_12,2,0.0,12,
medici,FM_12,2,0.04,11,
pmedici,FM_12,2,2.04,18,
caopt,NUMC_9,2,272.58,304,
kali,NUMC_9,2,17.18,434,Invalid
medici,NUMC_9,2,0.01,14,Invalid
caopt,MCA_0,2,6.91,157,
acts,MCA_0,2,0.34,159,
cagen,MCA_0,2,0.0,157,
kali,MCA_0,2,3.55,172,Invalid
medici,MCA_0,2,18.65,157,
pmedici,MCA_0,2,2.1,166,
caopt,NUMC_22,2,79.71,220,
acts,NUMC_22,2,1.34,229,
cagen,NUMC_22,2,0.04,226,
kali,NUMC_22,2,4.32,30,Invalid
medici,NUMC_22,2,0.0,31,Invalid
caopt,NUMC_6,2,7.71,93,
acts,NUMC_6,2,0.71,103,
cagen,NUMC_6,2,0.01,105,
kali,NUMC_6,2,3.5,62,Invalid
medici,NUMC_6,2,0.17,0,Timeout
caopt,HIGHLY_CONSTRAINED_25,2,41.19,269,
acts,HIGHLY_CONSTRAINED_25,2,25.49,263,
kali,HIGHLY_CONSTRAINED_25,2,4.48,63,Invalid
medici,HIGHLY_CONSTRAINED_25,2,44.12,267,
pmedici,HIGHLY_CONSTRAINED_25,2,165.91,288,
caopt,MCA_8,2,12.71,211,
acts,MCA_8,2,0.32,213,
cagen,MCA_8,2,0.0,212,
kali,MCA_8,2,4.2,299,
medici,MCA_8,2,40.02,214,
pmedici,MCA_8,2,2.2,240,
caopt,NUMC_16,2,160.19,331,
acts,NUMC_16,2,51.41,322,
cagen,NUMC_16,2,26.45,327,
kali,NUMC_16,2,9.11,95,Invalid
medici,NUMC_16,2,0.0,3,Invalid
caopt,NUMC_26,2,293.47,461,
kali,NUMC_26,2,11.03,188,Invalid
medici,NUMC_26,2,0.0,3,Invalid
caopt,BOOLC_21,2,0.27,9,
acts,BOOLC_21,2,0.54,11,
cagen,BOOLC_21,2,0.0,11,
kali,BOOLC_21,2,2.28,40,
medici,BOOLC_21,2,0.18,10,
pmedici,BOOLC_21,2,2.0,35,
caopt,CNF_8,2,33.24,186,
acts,CNF_8,2,0.68,184,
cagen,CNF_8,2,0.01,191,
kali,CNF_8,2,4.93,40,Invalid
medici,CNF_8,2,30.67,193,
pmedici,CNF_8,2,43.69,279,
caopt,BOOLC_26,2,0.26,7,
acts,BOOLC_26,2,0.5,9,
cagen,BOOLC_26,2,0.0,7,
kali,BOOLC_26,2,2.09,21,
medici,BOOLC_26,2,0.01,6,
pmedici,BOOLC_26,2,1.97,21,
caopt,CNF_16,2,0.48,29,
acts,CNF_16,2,0.48,28,
cagen,CNF_16,2,0.0,28,
kali,CNF_16,2,2.31,31,Invalid
medici,CNF_16,2,0.04,28,
pmedici,CNF_16,2,1.93,31,
caopt,MCA_17,2,2.7,106,
acts,MCA_17,2,0.31,105,
cagen,MCA_17,2,0.0,105,
kali,MCA_17,2,2.83,110,
medici,MCA_17,2,2.91,105,
pmedici,MCA_17,2,2.03,111,
caopt,MCA_7,2,1.77,76,
acts,MCA_7,2,0.3,75,
cagen,MCA_7,2,0.0,75,
kali,MCA_7,2,2.7,85,
medici,MCA_7,2,1.52,76,
pmedici,MCA_7,2,1.94,77,
caopt,HIGHLY_CONSTRAINED_20,2,128.17,390,
kali,HIGHLY_CONSTRAINED_20,2,4.42,46,Invalid
medici,HIGHLY_CONSTRAINED_20,2,48.78,359,
caopt,CNF_11,2,93.67,211,
acts,CNF_11,2,0.66,217,
cagen,CNF_11,2,0.01,217,
kali,CNF_11,2,7.18,373,Invalid
medici,CNF_11,2,29.42,214,
pmedici,CNF_11,2,14.5,320,
caopt,MCA_10,2,4.8,181,
acts,MCA_10,2,0.3,180,
cagen,MCA_10,2,0.0,180,
kali,MCA_10,2,3.14,200,
medici,MCA_10,2,5.18,182,
pmedici,MCA_10,2,2.04,203,
caopt,HIGHLY_CONSTRAINED_24,2,188.61,289,
kali,HIGHLY_CONSTRAINED_24,2,6.12,167,Invalid
medici,HIGHLY_CONSTRAINED_24,2,37.11,247,
caopt,MCAC_24,2,167.64,238,
kali,MCAC_24,2,18.07,293,Invalid
medici,MCAC_24,2,100.34,217,
caopt,UNIFORM_BOOLEAN_12,6,295.21,576,
acts,UNIFORM_BOOLEAN_12,6,17.5,468,
cagen,UNIFORM_BOOLEAN_12,6,1.75,467,
kali,MCAC_6,6,301.0,0,Timeout
medici,MCAC_6,6,301.0,0,Timeout
kali,MCA_21,6,301.0,0,Timeout
medici,MCA_21,6,301.0,0,Timeout
caopt,UNIFORM_BOOLEAN_2,6,293.2,335,
acts,UNIFORM_BOOLEAN_2,6,1.21,360,
cagen,UNIFORM_BOOLEAN_2,6,0.22,364,
kali,UNIFORM_BOOLEAN_2,6,55.94,441,
pmedici,UNIFORM_BOOLEAN_2,6,78.25,456,
caopt,UNIFORM_BOOLEAN_5,6,293.19,300,
acts,UNIFORM_BOOLEAN_5,6,0.78,325,
cagen,UNIFORM_BOOLEAN_5,6,0.1,330,
kali,UNIFORM_BOOLEAN_5,6,27.07,391,
pmedici,UNIFORM_BOOLEAN_5,6,33.88,403,
kali,NUMC_3,6,301.0,0,Timeout
medici,NUMC_3,6,4.97,481,Invalid
kali,MCA_1,6,301.0,0,Timeout
medici,MCA_1,6,301.0,0,Timeout
cagen,MCA_6,6,196.1,924039,
medici,MCA_6,6,301.0,0,Timeout
kali,MCAC_12,6,301.0,0,Timeout
medici,MCAC_12,6,301.0,0,Timeout
caopt,FM_4,6,3.58,61,
acts,FM_4,6,1.61,31,
cagen,FM_4,6,0.1,31,
kali,FM_4,6,14.08,3,Invalid
medici,FM_4,6,20.96,32,
pmedici,FM_4,6,30.75,32,
caopt,INDUSTRIAL_3,6,295.24,649,
acts,INDUSTRIAL_3,6,1.48,324,
cagen,INDUSTRIAL_3,6,0.07,324,
kali,INDUSTRIAL_3,6,8.36,9,Invalid
medici,INDUSTRIAL_3,6,46.25,324,
pmedici,INDUSTRIAL_3,6,66.61,324,
cagen,MCA_5,6,207.77,3014383,
medici,MCA_5,6,301.0,0,Timeout
acts,HIGHLY_CONSTRAINED_4,6,0.9,1,
cagen,HIGHLY_CONSTRAINED_4,6,0.01,1,
kali,HIGHLY_CONSTRAINED_4,6,3.06,0,Timeout
medici,HIGHLY_CONSTRAINED_4,6,0.51,1,
pmedici,HIGHLY_CONSTRAINED_4,6,3.21,1,
acts,BOOLC_24,6,3.48,248,
cagen,BOOLC_24,6,0.31,246,
kali,BOOLC_24,6,68.68,20,Invalid
medici,BOOLC_24,6,241.08,245,
kali,MCA_16,6,301.0,0,Timeout
medici,MCA_16,6,301.0,0,Timeout
acts,MCAC_19,6,15.64,4152,
cagen,MCAC_19,6,1.35,4152,
kali,MCAC_19,6,136.09,0,Timeout
caopt,UNIFORM_BOOLEAN_11,6,218.18,164,
acts,UNIFORM_BOOLEAN_11,6,0.33,178,
cagen,UNIFORM_BOOLEAN_11,6,0.0,199,
kali,UNIFORM_BOOLEAN_11,6,2.72,208,
medici,UNIFORM_BOOLEAN_11,6,44.39,171,
pmedici,UNIFORM_BOOLEAN_11,6,2.26,199,
kali,CNF_20,6,301.0,0,Timeout
medici,CNF_20,6,301.0,0,Timeout
acts,NUMC_23,6,22.33,668,
cagen,NUMC_23,6,2.09,668,
kali,NUMC_23,6,146.78,0,Timeout
medici,NUMC_23,6,88.4,91,Invalid
kali,UNIFORM_ALL_8,6,301.0,0,Timeout
medici,UNIFORM_ALL_8,6,301.0,0,Timeout
acts,NUMC_14,6,182.17,24,
cagen,NUMC_14,6,164.19,24,
kali,NUMC_14,6,301.0,0,Timeout
medici,NUMC_14,6,0.0,3,Invalid
caopt,UNIFORM_BOOLEAN_6,6,293.21,371,
acts,UNIFORM_BOOLEAN_6,6,2.05,388,
cagen,UNIFORM_BOOLEAN_6,6,0.38,394,
kali,UNIFORM_BOOLEAN_6,6,121.77,482,
pmedici,UNIFORM_BOOLEAN_6,6,151.79,486,
caopt,INDUSTRIAL_8,6,46.49,289,
acts,INDUSTRIAL_8,6,1.15,144,
cagen,INDUSTRIAL_8,6,0.05,144,
kali,INDUSTRIAL_8,6,16.82,53,Invalid
medici,INDUSTRIAL_8,6,15.86,136,Invalid
pmedici,INDUSTRIAL_8,6,20.43,144,
caopt,FM_8,6,11.97,81,
acts,FM_8,6,0.66,40,
cagen,FM_8,6,0.01,40,
kali,FM_8,6,2.6,12,Invalid
medici,FM_8,6,28.21,40,
pmedici,FM_8,6,2.41,40,
caopt,BOOLC_13,6,295.23,252,
acts,BOOLC_13,6,3.06,171,
cagen,BOOLC_13,6,0.22,174,
kali,BOOLC_13,6,49.19,10,Invalid
medici,BOOLC_13,6,129.87,155,
pmedici,BOOLC_13,6,264.66,184,
caopt,BOOLC_23,6,293.19,296,
acts,BOOLC_23,6,0.67,162,
cagen,BOOLC_23,6,0.01,155,
kali,BOOLC_23,6,2.76,40,Invalid
medici,BOOLC_23,6,50.86,158,
pmedici,BOOLC_23,6,2.58,166,
caopt,BOOLC_1,6,293.21,433,
acts,BOOLC_1,6,1.33,351,
cagen,BOOLC_1,6,0.16,356,
kali,BOOLC_1,6,42.26,421,Invalid
pmedici,BOOLC_1,6,49.67,418,
acts,BOOLC_25,6,3.55,459,
cagen,BOOLC_25,6,0.38,461,
kali,BOOLC_25,6,64.98,18,Invalid
acts,HIGHLY_CONSTRAINED_15,6,45.6,37620,
cagen,HIGHLY_CONSTRAINED_15,6,2.71,38182,
kali,HIGHLY_CONSTRAINED_15,6,190.03,17,Invalid
caopt,INDUSTRIAL_11,6,293.19,367,
acts,INDUSTRIAL_11,6,0.7,359,
cagen,INDUSTRIAL_11,6,0.01,355,
kali,INDUSTRIAL_11,6,2.79,14,Invalid
medici,INDUSTRIAL_11,6,108.15,310,
pmedici,INDUSTRIAL_11,6,4.49,354,
cagen,MCAC_21,6,90.11,9279,
kali,MCAC_21,6,301.0,0,Timeout
medici,MCAC_21,6,301.0,0,Timeout
kali,NUMC_19,6,301.0,0,Timeout
medici,NUMC_19,6,0.0,9,Invalid
kali,CNF_17,6,301.0,0,Timeout
medici,CNF_17,6,301.0,0,Timeout
caopt,FM_9,6,139.2,341,
acts,FM_9,6,1.34,358,
cagen,FM_9,6,0.05,372,
kali,FM_9,6,9.31,8,Invalid
medici,FM_9,6,51.16,311,
pmedici,FM_9,6,62.66,354,
acts,BOOLC_17,6,1.81,70,
cagen,BOOLC_17,6,0.08,70,
kali,BOOLC_17,6,8.66,0,Timeout
medici,BOOLC_17,6,26.42,70,
pmedici,BOOLC_17,6,37.16,72,
caopt,HIGHLY_CONSTRAINED_28,6,19.28,33,
acts,HIGHLY_CONSTRAINED_28,6,4.46,16,
cagen,HIGHLY_CONSTRAINED_28,6,0.34,16,
kali,HIGHLY_CONSTRAINED_28,6,29.87,0,Timeout
medici,HIGHLY_CONSTRAINED_28,6,38.82,16,
pmedici,HIGHLY_CONSTRAINED_28,6,94.32,16,
caopt,FM_5,6,293.23,454,
cagen,FM_5,6,40.75,537,
kali,FM_5,6,301.0,0,Timeout
medici,FM_5,6,301.0,0,Timeout
acts,MCA_29,6,19.07,118142,
cagen,MCA_29,6,1.88,117680,
acts,BOOLC_14,6,1.36,6,
cagen,BOOLC_14,6,0.04,6,
kali,BOOLC_14,6,5.46,0,Timeout
medici,BOOLC_14,6,6.18,6,
pmedici,BOOLC_14,6,8.64,6,
acts,INDUSTRIAL_6,6,7.98,4151,
cagen,INDUSTRIAL_6,6,1.08,4160,
kali,INDUSTRIAL_6,6,85.37,12,Invalid
kali,MCAC_20,6,301.0,0,Timeout
medici,MCAC_20,6,301.0,0,Timeout
kali,MCA_3,6,301.0,0,Timeout
medici,MCA_3,6,301.0,0,Timeout
acts,MCAC_16,6,89.82,71033,
cagen,MCAC_16,6,10.2,69931,
acts,MCA_25,6,15.92,314946,
cagen,MCA_25,6,1.36,313758,
cagen,INDUSTRIAL_0,6,114.89,2169,
kali,INDUSTRIAL_0,6,301.0,0,Timeout
medici,INDUSTRIAL_0,6,301.0,0,Timeout
acts,HIGHLY_CONSTRAINED_11,6,45.79,2,
cagen,HIGHLY_CONSTRAINED_11,6,4.06,2,
kali,HIGHLY_CONSTRAINED_11,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_11,6,301.0,0,Timeout
cagen,MCA_2,6,118.59,75907,
medici,MCA_2,6,301.0,0,Timeout
kali,CNF_28,6,301.0,0,Timeout
medici,CNF_28,6,301.0,0,Timeout
kali,MCAC_2,6,301.0,0,Timeout
medici,MCAC_2,6,301.0,0,Timeout
kali,HIGHLY_CONSTRAINED_8,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_8,6,301.0,0,Timeout
caopt,HIGHLY_CONSTRAINED_6,6,295.39,685,
acts,HIGHLY_CONSTRAINED_6,6,50.36,342,
cagen,HIGHLY_CONSTRAINED_6,6,6.36,342,
kali,HIGHLY_CONSTRAINED_6,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_6,6,301.0,0,Timeout
acts,NUMC_7,6,140.2,130865,
cagen,NUMC_7,6,16.69,126979,
medici,NUMC_7,6,0.01,9,Invalid
caopt,UNIFORM_BOOLEAN_8,6,12.47,97,
acts,UNIFORM_BOOLEAN_8,6,0.32,64,
cagen,UNIFORM_BOOLEAN_8,6,0.0,64,
kali,UNIFORM_BOOLEAN_8,6,2.36,105,
medici,UNIFORM_BOOLEAN_8,6,3.22,64,
pmedici,UNIFORM_BOOLEAN_8,6,2.03,99,
cagen,UNIFORM_ALL_13,6,142.55,543540,
kali,UNIFORM_ALL_13,6,301.0,0,Timeout
medici,UNIFORM_ALL_13,6,301.0,0,Timeout
kali,NUMC_20,6,301.0,0,Timeout
medici,NUMC_20,6,0.22,97,Invalid
acts,CNF_24,6,34.82,38365,
cagen,CNF_24,6,4.05,38668,
cagen,UNIFORM_ALL_3,6,15.58,29837,
medici,UNIFORM_ALL_3,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_9,6,301.0,0,Timeout
kali,UNIFORM_ALL_10,6,301.0,0,Timeout
medici,UNIFORM_ALL_10,6,301.0,0,Timeout
kali,UNIFORM_ALL_14,6,301.0,0,Timeout
medici,UNIFORM_ALL_14,6,301.0,0,Timeout
kali,MCAC_8,6,301.0,0,Timeout
medici,MCAC_8,6,301.0,0,Timeout
kali,HIGHLY_CONSTRAINED_0,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_0,6,301.0,0,Timeout
caopt,FM_3,6,295.24,874,
acts,FM_3,6,96.09,683,
cagen,FM_3,6,5.45,692,
kali,FM_3,6,301.0,0,Timeout
medici,FM_3,6,301.0,0,Timeout
cagen,MCA_26,6,96.87,1749648,
medici,MCA_26,6,301.0,0,Timeout
acts,BOOLC_8,6,2.31,4,
cagen,BOOLC_8,6,0.17,4,
kali,BOOLC_8,6,14.05,2,Invalid
medici,BOOLC_8,6,13.05,4,
pmedici,BOOLC_8,6,27.55,4,
kali,NUMC_4,6,301.0,0,Timeout
medici,NUMC_4,6,0.17,0,Timeout
acts,MCA_11,6,4.2,66561,
cagen,MCA_11,6,0.56,66212,
