ToolName,ModelName,Strength,Iteration,ErrorType,TimeSeconds,Size
medici,NUMC_27,6,1,Invalid,233.7,1153
cagen,UNIFORM_ALL_12,6,1,,1.72,61894
acts,HIGHLY_CONSTRAINED_1,2,1,,0.99,123
cagen,NUMC_28,3,1,,0.02,628
cagen,MCAC_15,2,3,,0.0,230
medici,BOOLC_28,5,1,,18.37,94
caopt,HIGHLY_CONSTRAINED_8,2,3,,19.36,219
caopt,MCAC_0,2,1,,53.99,218
kali,BOOLC_16,5,1,Invalid,18.86,271
acts,MCA_9,5,1,,0.67,5912
pmedici,UNIFORM_ALL_11,3,1,,2.82,124
acts,UNIFORM_BOOLEAN_4,2,1,,0.31,12
cagen,HIGHLY_CONSTRAINED_26,4,1,,86.21,7513
acts,UNIFORM_BOOLEAN_10,3,2,,0.32,27
cagen,HIGHLY_CONSTRAINED_4,3,2,,0.0,1
medici,INDUSTRIAL_11,2,3,,0.08,27
medici,CNF_24,2,1,,9.37,168
kali,INDUSTRIAL_13,2,3,Invalid,2.69,44
caopt,MCAC_4,2,3,,22.53,213
kali,BOOLC_21,2,2,,2.45,47
medici,CNF_2,3,2,,199.98,1819
kali,CNF_28,2,3,Timeout,2.38,0
acts,INDUSTRIAL_9,5,1,,1.31,436
cagen,MCAC_11,2,1,,0.0,156
caopt,MCA_10,3,2,,293.38,1981
acts,HIGHLY_CONSTRAINED_27,3,1,,12.58,1878
kali,INDUSTRIAL_0,3,3,Invalid,6.66,133
pmedici,MCAC_13,4,1,,2.3,174
pmedici,BOOLC_27,4,1,,2.34,90
acts,BOOLC_20,5,1,,1.11,20
caopt,BOOLC_18,5,1,,293.19,81
kali,MCAC_16,2,2,Invalid,3.54,151
kali,FM_0,2,2,Invalid,2.83,25
medici,MCA_25,2,1,,20.85,197
caopt,FM_13,4,1,,0.88,31
kali,NUMC_18,4,1,Timeout,99.24,0
cagen,UNIFORM_BOOLEAN_6,6,1,,0.38,394
caopt,INDUSTRIAL_4,2,1,Timeout,0.03,0
caopt,HIGHLY_CONSTRAINED_24,2,2,,225.21,289
acts,FM_9,5,1,,0.94,177
caopt,UNIFORM_BOOLEAN_1,6,1,,293.19,298
medici,MCA_9,3,1,,182.19,597
acts,NUMC_14,4,1,,40.5,24
acts,FM_10,2,1,,0.54,9
kali,HIGHLY_CONSTRAINED_6,5,1,Timeout,64.53,0
cagen,CNF_2,3,3,,0.02,1827
pmedici,HIGHLY_CONSTRAINED_26,2,1,,45.33,168
pmedici,BOOLC_5,3,3,,1.95,15
kali,MCA_29,2,3,,3.56,223
cagen,UNIFORM_ALL_6,3,2,,0.01,1801
caopt,FM_1,3,3,,0.78,21
kali,CNF_1,4,1,Timeout,301.0,0
caopt,CNF_11,3,2,,296.58,5822
caopt,NUMC_11,2,1,,105.75,215
cagen,INDUSTRIAL_2,2,2,,0.01,20
medici,MCAC_29,5,1,Timeout,301.0,0
acts,BOOLC_28,4,1,,0.7,45
kali,FM_8,3,2,Invalid,2.49,16
caopt,BOOLC_10,4,1,,19.08,43
kali,INDUSTRIAL_8,2,3,Invalid,2.72,51
cagen,HIGHLY_CONSTRAINED_11,6,1,,4.06,2
acts,FM_1,4,1,,0.64,53
medici,MCA_1,2,1,,31.7,234
cagen,BOOLC_13,2,3,,0.0,10
kali,NUMC_7,3,2,Invalid,8.87,891
medici,NUMC_27,3,2,Invalid,36.91,149
cagen,UNIFORM_ALL_12,3,2,,0.01,335
acts,CNF_13,3,2,,0.75,1056
kali,NUMC_10,5,1,Invalid,28.57,58
kali,HIGHLY_CONSTRAINED_15,3,3,Invalid,6.83,115
cagen,CNF_24,2,2,,0.0,170
medici,UNIFORM_BOOLEAN_11,2,3,,0.03,7
pmedici,MCA_7,2,2,,2.08,77
caopt,FM_9,2,3,,0.37,13
kali,CNF_9,5,1,Timeout,301.0,0
caopt,CNF_19,2,2,,37.47,219
caopt,MCAC_24,2,3,,293.34,241
caopt,NUMC_19,3,1,,297.33,7847
kali,MCA_21,3,3,Invalid,76.26,3864
pmedici,HIGHLY_CONSTRAINED_2,2,1,,82.7,191
acts,MCAC_6,2,3,,0.73,157
kali,FM_13,6,1,Invalid,2.16,11
pmedici,BOOLC_10,6,1,,89.56,228
cagen,NUMC_3,2,3,,0.01,313
caopt,MCA_6,2,3,,13.72,196
acts,MCA_12,3,2,,0.84,2020
cagen,UNIFORM_BOOLEAN_12,2,3,,0.0,12
acts,UNIFORM_ALL_14,2,2,,0.46,325
kali,UNIFORM_ALL_10,5,1,Timeout,301.0,0
caopt,HIGHLY_CONSTRAINED_4,3,1,,0.31,3
cagen,MCA_25,2,2,,0.0,196
acts,NUMC_23,6,1,,22.33,668
medici,BOOLC_17,3,2,,1.45,18
cagen,FM_3,3,2,,0.01,36
kali,UNIFORM_BOOLEAN_11,2,3,,2.29,29
caopt,MCA_18,2,2,,30.44,149
cagen,MCAC_19,3,1,,0.04,1039
kali,BOOLC_29,3,2,Invalid,3.52,31
kali,CNF_20,3,3,Timeout,301.0,0
medici,HIGHLY_CONSTRAINED_21,5,1,Timeout,301.0,0
caopt,MCA_2,2,1,,3.99,91
cagen,HIGHLY_CONSTRAINED_19,2,2,,1.01,183
medici,CNF_28,3,3,,268.26,2612
pmedici,CNF_8,2,3,,55.61,279
acts,MCA_25,4,1,,1.13,15790
pmedici,HIGHLY_CONSTRAINED_6,2,3,,4.62,85
acts,MCAC_2,2,1,,109.24,244
cagen,NUMC_7,2,1,,0.01,160
acts,UNIFORM_BOOLEAN_8,3,3,,0.28,16
cagen,MCA_5,2,2,,0.0,232
caopt,UNIFORM_BOOLEAN_1,3,2,,2.98,22
cagen,UNIFORM_BOOLEAN_6,3,2,,0.0,28
cagen,MCA_12,5,1,,121.46,190945
cagen,NUMC_20,2,1,,0.01,247
medici,BOOLC_20,4,1,,2.31,19
medici,FM_6,4,1,,8.08,40
acts,HIGHLY_CONSTRAINED_9,3,1,,1.13,2386
kali,CNF_24,3,1,Invalid,6.54,243
acts,MCA_1,4,1,,21.69,45477
medici,HIGHLY_CONSTRAINED_16,2,2,,0.04,4
caopt,HIGHLY_CONSTRAINED_0,3,3,,296.14,5002
cagen,UNIFORM_ALL_6,6,1,,1.61,1000000
caopt,MCAC_8,3,1,,295.61,1174
caopt,INDUSTRIAL_8,3,3,,1.19,55
cagen,BOOLC_17,2,1,,0.0,8
medici,MCA_5,2,3,,40.33,234
pmedici,BOOLC_18,2,2,,2.09,21
caopt,BOOLC_5,2,2,,0.38,7
medici,MCA_29,3,3,,210.14,1891
cagen,HIGHLY_CONSTRAINED_4,6,1,,0.01,1
kali,MCAC_29,4,1,Invalid,47.94,1
caopt,BOOLC_27,3,2,,106.7,80
acts,UNIFORM_BOOLEAN_10,6,1,,1.33,360
medici,NUMC_10,4,1,Timeout,0.18,0
kali,NUMC_27,2,2,Invalid,2.78,14
acts,CNF_24,4,1,,1.5,4748
kali,UNIFORM_BOOLEAN_2,4,1,,2.82,73
caopt,MCAC_20,2,1,,24.89,196
cagen,CNF_13,5,1,,0.46,18973
kali,MCA_25,3,1,,15.28,2391
pmedici,INDUSTRIAL_0,2,1,,2.27,40
pmedici,UNIFORM_BOOLEAN_2,4,1,,2.74,84
pmedici,BOOLC_9,2,1,,2.22,41
caopt,CNF_9,2,2,,27.42,170
kali,MCAC_2,5,1,Timeout,301.0,0
kali,HIGHLY_CONSTRAINED_11,3,1,Timeout,3.49,0
acts,MCAC_25,4,1,,37.88,56376
cagen,BOOLC_14,2,3,,0.0,5
medici,MCA_6,2,1,,32.8,196
acts,FM_6,4,1,,0.67,42
acts,CNF_14,3,2,,0.96,2217
kali,NUMC_17,5,1,Invalid,11.03,9
medici,NUMC_20,3,2,Invalid,0.19,49
kali,NUMC_0,3,2,Timeout,301.0,0
caopt,BOOLC_17,4,1,,211.39,49
kali,MCAC_19,3,2,Invalid,3.26,3
cagen,INDUSTRIAL_5,2,2,,0.04,32
cagen,HIGHLY_CONSTRAINED_16,6,1,,0.11,4
pmedici,BOOLC_28,5,1,,3.87,99
acts,HIGHLY_CONSTRAINED_28,2,1,,1.09,14
caopt,MCAC_23,2,3,,18.83,182
pmedici,MCA_0,2,2,,2.12,166
acts,MCAC_15,3,2,,0.97,3409
cagen,UNIFORM_ALL_9,2,2,,0.0,12
medici,HIGHLY_CONSTRAINED_19,6,1,Timeout,301.0,0
kali,MCA_26,3,3,,43.28,3005
pmedici,INDUSTRIAL_3,2,3,,2.27,64
kali,HIGHLY_CONSTRAINED_9,4,1,Timeout,301.0,0
kali,HIGHLY_CONSTRAINED_12,3,3,Invalid,8.35,82
pmedici,HIGHLY_CONSTRAINED_29,3,1,Invalid,140.05,5295
cagen,CNF_23,2,2,,0.0,131
caopt,MCA_1,2,3,,140.97,222
kali,NUMC_28,6,1,Timeout,18.28,0
acts,MCA_15,3,2,,0.52,1005
medici,MCAC_11,6,1,Timeout,301.0,0
pmedici,HIGHLY_CONSTRAINED_5,2,1,,36.93,427
kali,FM_14,6,1,Invalid,10.71,14
cagen,NUMC_4,2,3,,156.16,226
cagen,HIGHLY_CONSTRAINED_29,5,1,,182.65,582861
pmedici,BOOLC_17,6,1,,37.16,72
cagen,FM_4,3,2,,0.0,19
acts,INDUSTRIAL_6,4,1,,0.83,395
cagen,NUMC_23,2,3,,0.72,118
kali,CNF_27,3,3,Invalid,20.08,33
acts,UNIFORM_ALL_0,5,1,,0.33,463
acts,UNIFORM_ALL_13,2,2,,0.38,91
medici,BOOLC_10,3,2,,2.29,20
caopt,HIGHLY_CONSTRAINED_3,3,1,,296.17,4088
cagen,MCA_22,2,2,,0.01,213
medici,UNIFORM_ALL_1,6,1,Timeout,301.0,0
caopt,UNIFORM_BOOLEAN_11,2,2,,0.27,8
acts,MCA_22,4,1,,24.06,38360
pmedici,HIGHLY_CONSTRAINED_1,2,3,Invalid,14.08,159
cagen,UNIFORM_BOOLEAN_1,3,2,,0.0,24
caopt,UNIFORM_BOOLEAN_6,3,2,,5.28,24
cagen,MCA_2,2,2,,0.0,90
cagen,NUMC_0,2,1,,0.19,283
caopt,MCA_5,2,1,,49.84,224
medici,HIGHLY_CONSTRAINED_11,2,2,,0.06,2
cagen,UNIFORM_BOOLEAN_11,2,1,,0.0,10
acts,MCA_6,4,1,,3.19,18278
kali,BOOLC_19,4,1,Invalid,2.62,13
cagen,UNIFORM_ALL_1,6,1,,4.6,5465
caopt,CNF_16,6,1,,103.9,567
caopt,HIGHLY_CONSTRAINED_7,3,3,,205.46,278
medici,BOOLC_27,4,1,,12.29,84
cagen,NUMC_27,2,1,,0.61,242
cagen,MCA_15,5,1,,3.43,54250
kali,UNIFORM_BOOLEAN_12,2,1,,2.33,31
kali,CNF_23,3,1,Invalid,3.58,87
medici,FM_1,4,1,,11.09,53
kali,NUMC_20,2,2,Invalid,7.04,409
acts,CNF_23,4,1,,0.75,230
medici,NUMC_17,4,1,Timeout,0.19,0
pmedici,UNIFORM_BOOLEAN_11,6,1,,2.26,199
kali,UNIFORM_BOOLEAN_5,4,1,,2.65,72
medici,MCA_2,2,3,,9.29,91
cagen,BOOLC_10,2,1,,0.0,9
caopt,BOOLC_20,3,2,,3.89,18
acts,BOOLC_18,3,2,,0.74,16
medici,MCAC_19,2,2,,4.15,130
caopt,BOOLC_2,2,2,,0.48,10
cagen,CNF_9,2,1,,0.0,171
kali,HIGHLY_CONSTRAINED_16,3,1,Invalid,2.7,3
medici,CNF_5,6,1,Timeout,301.0,0
medici,UNIFORM_BOOLEAN_12,2,1,,0.78,10
caopt,MCAC_27,2,1,,0.6,10
medici,UNIFORM_ALL_9,2,2,,0.58,9
cagen,CNF_14,5,1,,13.37,98011
pmedici,UNIFORM_BOOLEAN_5,4,1,,2.32,81
pmedici,INDUSTRIAL_7,2,1,,27.83,66
kali,MCA_22,3,1,,232.63,4046
medici,NUMC_8,3,2,Invalid,0.03,111
acts,MCA_22,3,3,,1.13,3050
acts,HIGHLY_CONSTRAINED_13,6,1,,4.83,2103
kali,MCA_1,2,2,Invalid,5.39,318
kali,CNF_10,3,2,Invalid,21.12,283
kali,UNIFORM_ALL_13,2,1,,4.14,149
medici,INDUSTRIAL_0,3,3,,26.49,64
acts,NUMC_4,3,2,,11.43,3321
kali,BOOLC_19,3,3,Invalid,2.42,19
acts,MCA_6,3,3,,0.67,2199
caopt,HIGHLY_CONSTRAINED_7,4,1,,295.4,1255
caopt,MCA_28,2,3,,91.37,236
cagen,NUMC_14,2,2,,147.45,12
medici,BOOLC_27,3,3,,2.93,29
cagen,MCA_15,2,3,,0.0,120
acts,INDUSTRIAL_2,3,1,,1.39,49
medici,HIGHLY_CONSTRAINED_22,2,1,,36.87,341
acts,UNIFORM_ALL_4,2,1,,0.3,49
medici,FM_1,3,3,,1.19,21
acts,CNF_23,3,3,,0.64,230
caopt,BOOLC_13,3,1,,3.49,20
medici,NUMC_17,3,3,Timeout,0.2,0
kali,UNIFORM_BOOLEAN_5,3,3,,2.29,41
pmedici,MCAC_18,2,1,Invalid,5.0,220
medici,HIGHLY_CONSTRAINED_3,6,1,Timeout,301.0,0
cagen,BOOLC_23,2,2,,0.0,9
acts,FM_2,3,1,,0.81,37
kali,NUMC_13,2,1,Invalid,5.11,306
medici,MCAC_9,2,1,,6.13,122
caopt,INDUSTRIAL_12,2,3,Timeout,0.03,0
kali,MCA_11,3,2,,8.29,1277
caopt,CNF_29,2,3,,12.62,217
caopt,MCAC_14,2,2,,69.75,217
acts,MCAC_22,3,3,,48.44,4034
cagen,CNF_14,2,3,,0.01,198
kali,HIGHLY_CONSTRAINED_25,3,2,Invalid,19.44,52
medici,UNIFORM_BOOLEAN_0,2,2,,0.08,8
kali,MCAC_5,2,3,Invalid,8.39,197
cagen,BOOLC_14,5,1,,0.01,6
acts,FM_6,3,3,,0.61,21
kali,NUMC_17,2,3,Invalid,3.05,61
caopt,BOOLC_17,3,3,,7.09,23
acts,BOOLC_3,3,2,,0.55,18
acts,CNF_27,3,1,,2.2,2515
medici,NUMC_13,3,1,Invalid,0.0,19
medici,MCA_19,3,2,,259.68,2369
acts,CNF_9,3,2,,1.26,2117
pmedici,BOOLC_28,2,3,,2.12,28
kali,UNIFORM_BOOLEAN_1,3,1,,2.34,36
caopt,HIGHLY_CONSTRAINED_18,3,1,,293.7,1804
cagen,CNF_10,2,1,,0.0,183
kali,MCAC_1,2,1,Invalid,3.68,54
pmedici,INDUSTRIAL_3,5,1,,21.93,324
pmedici,UNIFORM_BOOLEAN_1,3,1,,2.16,32
kali,HIGHLY_CONSTRAINED_12,4,1,Invalid,21.82,27
kali,HIGHLY_CONSTRAINED_9,3,3,Invalid,55.92,2641
acts,MCAC_26,3,1,,0.83,23
pmedici,INDUSTRIAL_11,2,1,,2.05,37
cagen,BOOLC_8,3,1,,0.08,4
pmedici,UNIFORM_ALL_2,3,2,,20.5,1300
acts,MCA_26,3,1,,0.62,2189
cagen,HIGHLY_CONSTRAINED_29,2,3,,0.04,264
medici,BOOLC_23,3,1,,1.14,19
cagen,NUMC_23,5,1,,1.04,668
acts,INDUSTRIAL_6,3,3,,0.65,100
cagen,MCA_11,2,1,,0.0,154
medici,BOOLC_7,6,1,,48.84,186
medici,HIGHLY_CONSTRAINED_26,2,3,,21.33,150
kali,CNF_27,4,1,Invalid,101.04,8
medici,FM_5,3,1,,7.22,35
acts,UNIFORM_ALL_0,2,3,,0.28,15
acts,MCA_2,3,1,,0.58,730
medici,UNIFORM_BOOLEAN_8,6,1,,3.22,64
kali,MCA_6,2,2,,4.58,263
acts,MCA_25,3,3,,0.51,1962
caopt,NUMC_9,2,2,,293.39,304
acts,UNIFORM_BOOLEAN_8,4,1,,0.28,34
acts,INDUSTRIAL_5,3,1,,7.38,173
cagen,MCA_12,2,3,,0.0,159
medici,BOOLC_20,3,3,,2.1,13
acts,UNIFORM_ALL_3,2,1,,0.32,41
medici,FM_6,3,3,,2.34,19
pmedici,CNF_18,2,1,Invalid,92.36,339
medici,HIGHLY_CONSTRAINED_25,2,1,,44.53,267
acts,MCA_1,3,3,,1.21,3315
acts,NUMC_3,3,2,,4.46,5923
kali,CNF_17,3,2,Invalid,8.05,8
kali,UNIFORM_ALL_14,2,1,,9.57,521
cagen,NUMC_13,2,2,,0.02,190
cagen,MCAC_6,3,2,,0.05,1513
caopt,INDUSTRIAL_8,4,1,,6.79,91
acts,FM_5,3,1,,1.13,36
acts,INDUSTRIAL_10,3,2,,0.47,19
kali,MCAC_29,3,3,Invalid,5.78,3
kali,NUMC_14,2,1,Invalid,2.77,5
medici,NUMC_10,3,3,Timeout,0.19,0
acts,CNF_24,3,3,,0.76,1179
caopt,BOOLC_14,3,1,,0.28,11
kali,UNIFORM_BOOLEAN_2,3,3,,2.37,35
cagen,BOOLC_24,2,2,,0.03,12
medici,HIGHLY_CONSTRAINED_4,6,1,,0.51,1
cagen,CNF_13,2,3,,0.0,128
pmedici,UNIFORM_BOOLEAN_2,3,3,,2.04,35
kali,MCAC_2,2,3,Invalid,8.17,291
medici,UNIFORM_BOOLEAN_7,2,2,,0.18,8
pmedici,MCA_19,2,1,,2.15,238
kali,HIGHLY_CONSTRAINED_22,3,2,Invalid,11.21,116
pmedici,FM_12,6,1,,5.98,54
kali,MCA_16,3,2,Timeout,301.0,0
pmedici,INDUSTRIAL_12,2,3,Invalid,3.09,49
acts,MCAC_25,3,3,,2.31,3911
medici,BOOLC_8,2,2,,0.04,4
caopt,MCAC_13,2,2,,2.29,88
medici,MCAC_29,2,3,,0.89,31
medici,NUMC_14,3,1,Invalid,0.0,3
acts,BOOLC_4,3,2,,0.9,35
caopt,BOOLC_10,3,3,,1.08,19
acts,BOOLC_28,3,3,,0.71,25
acts,CNF_20,3,1,,3.27,4625
kali,INDUSTRIAL_8,5,1,Invalid,14.83,138
kali,UNIFORM_BOOLEAN_6,3,1,,2.27,36
acts,FM_1,3,3,,0.62,24
cagen,BOOLC_13,5,1,,0.06,90
pmedici,FM_8,3,1,,2.32,27
kali,NUMC_10,2,3,Invalid,3.09,195
pmedici,MCAC_9,3,2,,55.37,1158
caopt,INDUSTRIAL_11,2,1,,0.48,27
kali,HIGHLY_CONSTRAINED_15,4,1,Invalid,19.78,65
acts,MCAC_21,3,1,,8.65,2414
medici,UNIFORM_BOOLEAN_11,5,1,,19.66,88
kali,BOOLC_8,3,2,Invalid,2.66,2
caopt,FM_9,5,1,,45.38,162
cagen,CNF_17,2,1,,0.01,173
kali,CNF_9,2,3,Invalid,5.17,320
pmedici,UNIFORM_BOOLEAN_6,3,1,,2.07,36
kali,MCAC_6,2,1,Invalid,2.92,7
acts,MCA_21,3,1,,0.81,2777
acts,MCAC_6,5,1,,103.79,68080
caopt,UNIFORM_ALL_2,3,2,,293.39,1055
cagen,FM_10,6,1,,0.0,33
acts,MCA_5,3,1,,0.86,3571
kali,UNIFORM_ALL_10,2,3,,13.59,710
medici,INDUSTRIAL_3,3,1,,51.56,170
cagen,UNIFORM_BOOLEAN_12,5,1,,0.26,195
cagen,MCA_16,2,1,,0.01,267
acts,INDUSTRIAL_1,3,3,,7.7,109
medici,BOOLC_0,6,1,,15.83,56
kali,UNIFORM_BOOLEAN_11,5,1,,2.28,104
medici,BOOLC_24,3,1,,2.63,35
medici,FM_2,3,1,,4.49,36
acts,UNIFORM_ALL_7,2,3,,0.38,251
medici,HIGHLY_CONSTRAINED_21,2,3,,42.61,288
kali,CNF_20,4,1,Timeout,301.0,0
acts,INDUSTRIAL_10,6,1,,0.53,189
cagen,HIGHLY_CONSTRAINED_26,3,3,,85.45,1135
acts,MCA_29,2,1,,0.35,214
cagen,BOOLC_7,2,1,,0.0,9
medici,CNF_17,2,2,,29.02,168
medici,INDUSTRIAL_11,5,1,,63.12,205
medici,FM_14,3,1,,4.57,45
medici,HIGHLY_CONSTRAINED_4,3,2,,0.04,1
cagen,MCAC_22,2,2,,125.08,264
caopt,MCA_23,3,1,,293.59,3225
kali,INDUSTRIAL_13,5,1,Invalid,3.52,7
kali,BOOLC_12,2,1,,2.31,23
kali,HIGHLY_CONSTRAINED_22,6,1,Timeout,301.0,0
pmedici,CNF_14,3,3,,23.61,2544
pmedici,FM_12,3,2,,2.14,33
kali,CNF_28,5,1,Timeout,123.49,0
kali,MCA_16,6,1,Timeout,301.0,0
acts,INDUSTRIAL_9,2,3,,0.91,46
caopt,HIGHLY_CONSTRAINED_17,2,1,,59.16,253
kali,INDUSTRIAL_0,4,1,Timeout,301.0,0
acts,CNF_6,2,2,,0.67,107
pmedici,BOOLC_27,3,3,,2.32,43
pmedici,MCAC_13,3,3,,2.23,169
medici,MCA_16,2,2,,31.01,267
caopt,BOOLC_18,2,3,,0.37,11
acts,CNF_28,2,1,,0.71,207
acts,BOOLC_20,2,3,,0.83,8
kali,MCAC_25,2,1,Invalid,7.48,446
kali,NUMC_18,3,3,Invalid,8.99,6
caopt,FM_13,3,3,,0.37,16
acts,FM_9,2,3,,0.66,12
acts,HIGHLY_CONSTRAINED_14,3,2,,290.7,2957
pmedici,FM_0,2,1,,2.58,34
acts,NUMC_14,3,3,,39.34,24
caopt,NUMC_22,2,2,,79.71,222
caopt,CNF_22,3,1,,296.07,4788
cagen,CNF_2,4,1,,0.17,14549
kali,HIGHLY_CONSTRAINED_6,2,3,Timeout,2.39,0
kali,CNF_17,6,1,Timeout,301.0,0
pmedici,BOOLC_5,4,1,,1.93,21
pmedici,HIGHLY_CONSTRAINED_15,2,2,Invalid,9.76,208
pmedici,MCA_15,3,3,,12.43,1377
caopt,FM_1,4,1,,3.18,49
kali,BOOLC_0,2,2,Invalid,2.46,20
kali,CNF_1,3,3,Invalid,192.75,99
medici,MCA_21,5,1,Timeout,301.0,0
kali,MCAC_21,2,3,Timeout,2.66,0
pmedici,FM_4,2,3,,2.14,15
acts,HIGHLY_CONSTRAINED_23,4,1,,0.72,54
caopt,HIGHLY_CONSTRAINED_13,2,3,,4.51,128
pmedici,BOOLC_23,3,1,,2.06,32
medici,NUMC_18,2,3,Timeout,0.19,0
cagen,FM_10,3,2,,0.0,16
acts,BOOLC_24,2,1,,1.17,11
pmedici,MCA_11,3,1,,6.08,1256
kali,CNF_5,3,1,Invalid,5.27,15
acts,NUMC_10,3,1,,5.42,1442
caopt,CNF_26,3,3,,296.1,4706
acts,FM_14,5,1,,0.84,228
medici,BOOLC_0,3,2,,0.59,15
kali,HIGHLY_CONSTRAINED_2,2,1,Invalid,3.62,41
medici,FM_10,3,3,,0.1,16
acts,BOOLC_4,6,1,,3.55,584
pmedici,CNF_0,4,1,,24.74,2437
cagen,INDUSTRIAL_11,5,1,,0.01,237
medici,CNF_20,5,1,Timeout,301.0,0
cagen,HIGHLY_CONSTRAINED_22,3,1,,0.51,4483
acts,UNIFORM_BOOLEAN_0,5,1,,0.38,121
caopt,NUMC_1,3,2,,296.71,5314
cagen,BOOLC_3,2,3,,0.0,10
pmedici,CNF_10,3,1,,51.88,2089
cagen,MCAC_15,5,1,,5.73,364770
medici,BOOLC_28,2,3,,0.06,10
caopt,MCA_27,3,3,,293.36,1635
kali,BOOLC_8,6,1,Invalid,14.05,2
acts,MCA_9,2,3,,0.31,98
kali,BOOLC_16,2,3,,2.35,37
medici,FM_13,3,1,Invalid,0.16,15
caopt,MCA_9,4,1,,293.4,2986
cagen,HIGHLY_CONSTRAINED_21,3,3,,51.04,5497
medici,CNF_10,2,2,,18.66,184
cagen,BOOLC_0,2,1,,0.0,7
acts,MCAC_9,4,1,,5.21,3479
pmedici,CNF_13,3,3,,9.32,1333
acts,HIGHLY_CONSTRAINED_2,5,1,,102.08,16315
acts,UNIFORM_ALL_8,3,3,,4.35,7151
cagen,MCA_19,3,1,,0.02,2370
caopt,MCA_24,3,1,,293.63,3052
cagen,MCAC_25,2,2,,0.01,242
kali,INDUSTRIAL_14,5,1,Timeout,301.0,0
kali,HIGHLY_CONSTRAINED_25,6,1,Timeout,301.0,0
kali,BOOLC_15,2,1,Invalid,2.44,9
pmedici,UNIFORM_ALL_12,4,1,,108.68,2717
kali,MCAC_22,2,1,Invalid,4.7,66
caopt,FM_14,3,3,,1.26,36
pmedici,FM_7,2,1,,2.06,2
acts,HIGHLY_CONSTRAINED_13,3,2,,1.3,673
acts,CNF_1,2,2,,0.7,234
kali,UNIFORM_BOOLEAN_9,2,1,,2.36,31
pmedici,BOOLC_20,3,3,,2.49,16
kali,INDUSTRIAL_7,4,1,Timeout,301.0,0
caopt,HIGHLY_CONSTRAINED_10,2,1,,8.15,155
acts,BOOLC_27,2,3,,1.44,12
medici,MCAC_26,3,3,,0.23,23
medici,MCA_11,2,2,,8.14,154
pmedici,HIGHLY_CONSTRAINED_12,2,2,,12.34,323
pmedici,MCA_12,3,3,,55.35,2826
kali,MCAC_9,3,1,Invalid,6.14,53
pmedici,UNIFORM_BOOLEAN_9,2,1,,2.0,32
kali,CNF_10,6,1,Timeout,192.33,0
pmedici,BOOLC_2,4,1,,1.95,10
cagen,CNF_18,3,1,,0.23,3378
kali,CNF_6,3,3,Invalid,3.14,2
kali,BOOLC_7,2,2,,2.26,28
caopt,FM_6,4,1,,4.57,40
caopt,NUMC_25,2,2,,118.45,347
caopt,CNF_25,3,1,,295.83,3947
acts,NUMC_13,3,3,,2.7,2754
cagen,CNF_5,4,1,,1.33,23477
kali,HIGHLY_CONSTRAINED_1,2,3,Invalid,5.7,124
pmedici,MCAC_6,2,2,,3.12,178
pmedici,BOOLC_24,3,1,,2.65,36
caopt,HIGHLY_CONSTRAINED_14,2,3,,83.79,211
acts,BOOLC_23,2,1,,0.58,8
caopt,FM_10,3,1,,0.47,18
kali,MCAC_26,2,3,,2.48,23
medici,CNF_18,6,1,Timeout,301.0,0
pmedici,FM_3,2,3,,2.27,23
acts,FM_13,5,1,,0.57,30
caopt,CNF_21,3,3,,295.94,3875
medici,BOOLC_7,3,2,,1.44,19
acts,NUMC_17,3,1,,1.39,1050
kali,HIGHLY_CONSTRAINED_5,2,1,Invalid,2.77,5
kali,MCA_19,2,2,,3.99,256
medici,UNIFORM_BOOLEAN_8,3,2,,0.12,14
caopt,UNIFORM_ALL_11,2,2,,1.08,20
kali,CNF_2,3,1,Invalid,14.63,611
caopt,NUMC_6,3,2,,293.37,990
acts,UNIFORM_BOOLEAN_7,5,1,,0.57,154
cagen,BOOLC_4,2,3,,0.01,10
medici,CNF_27,5,1,Timeout,301.0,0
kali,MCA_9,3,2,,4.27,653
acts,BOOLC_3,6,1,,1.09,203
cagen,MCAC_9,2,2,,2.72,113
caopt,MCA_20,3,3,,296.05,5083
kali,CNF_18,2,2,Invalid,6.78,343
medici,INDUSTRIAL_8,2,3,Invalid,0.12,18
kali,BOOLC_11,2,3,Invalid,2.32,7
medici,FM_9,2,3,,0.06,12
caopt,HIGHLY_CONSTRAINED_14,2,2,,82.81,211
acts,CNF_5,2,1,,0.61,187
medici,MCA_15,2,1,,16.39,117
kali,UNIFORM_ALL_3,4,1,,154.55,1564
kali,NUMC_28,4,1,Invalid,9.04,46
acts,BOOLC_10,5,1,,1.18,106
kali,MCAC_26,2,2,,2.39,23
caopt,BOOLC_28,5,1,,293.2,156
acts,HIGHLY_CONSTRAINED_17,3,1,,4.81,3842
pmedici,BOOLC_17,4,1,,3.37,39
pmedici,FM_3,2,2,,2.13,25
kali,FM_14,4,1,Invalid,2.79,10
caopt,CNF_21,3,2,,295.95,3875
acts,INDUSTRIAL_6,6,1,,7.98,4151
medici,UNIFORM_ALL_10,5,1,Timeout,301.0,0
caopt,NUMC_21,2,1,,0.48,16
medici,BOOLC_7,3,3,,1.46,18
kali,MCA_19,2,3,,4.04,248
medici,NUMC_0,5,1,Invalid,0.0,3
medici,UNIFORM_BOOLEAN_8,3,3,,0.12,14
pmedici,HIGHLY_CONSTRAINED_16,2,1,,2.18,4
