ToolName,ModelName,Strength,TimeSeconds,Size,ErrorType
pmedici,UNIFORM_ALL_41,4,23.06,467,
iposolver,UNIFORM_ALL_41,4,2.44,397,
cagen,UNIFORM_ALL_41,4,0.04,374,
appts,UNIFORM_ALL_41,4,300.15,324,
pmedici,BOOLC_3,4,2.31,56,Invalid
cagen,BOOLC_3,4,0.0,42,
appts,BOOLC_3,4,73.27,34,Invalid
pmedici,UNIFORM_ALL_14,4,300.12,0,Timeout
iposolver,UNIFORM_ALL_14,4,0.45,35145,
cagen,UNIFORM_ALL_14,4,0.04,28561,
appts,UNIFORM_ALL_14,4,300.59,32414,
pmedici,MCAC_40,4,2.38,85,
cagen,MCAC_40,4,0.01,85,
appts,MCAC_40,4,64.92,85,
appts,MCAC_15,4,300.23,0,Timeout
pmedici,BOOLC_39,4,1.85,43,Invalid
cagen,BOOLC_39,4,0.0,31,
appts,BOOLC_39,4,36.86,27,
pmedici,MCA_29,4,300.1,0,Timeout
iposolver,MCA_29,4,300.13,0,Timeout
cagen,MCA_29,4,73.48,1536392,
appts,MCA_29,4,300.33,0,Timeout
pmedici,MCA_5,4,300.12,0,Timeout
iposolver,MCA_5,4,300.12,0,Timeout
cagen,MCA_5,4,88.38,3399636,
appts,MCA_5,4,300.71,3399260,
pmedici,UNIFORM_ALL_39,4,300.11,0,Timeout
iposolver,UNIFORM_ALL_39,4,300.05,0,Timeout
cagen,UNIFORM_ALL_39,4,16.57,221038,
appts,UNIFORM_ALL_39,4,300.17,0,Timeout
pmedici,MCA_7,4,300.11,0,Timeout
iposolver,MCA_7,4,3.52,54370,
cagen,MCA_7,4,0.14,54340,
appts,MCA_7,4,300.13,54340,
pmedici,MCA_13,4,300.02,0,Timeout
iposolver,MCA_13,4,300.04,0,Timeout
cagen,MCA_13,4,21.03,1608711,
appts,MCA_13,4,301.0,0,Timeout
pmedici,BOOLC_1,4,2.71,60,Invalid
cagen,BOOLC_1,4,0.01,56,
appts,BOOLC_1,4,104.13,32,
pmedici,MCA_46,4,300.1,0,Timeout
iposolver,MCA_46,4,300.0,0,Timeout
cagen,MCA_46,4,2.97,242407,
appts,MCA_46,4,301.0,0,Timeout
pmedici,UNIFORM_ALL_2,4,300.12,0,Timeout
iposolver,UNIFORM_ALL_2,4,300.05,0,Timeout
cagen,UNIFORM_ALL_2,4,6.16,147274,
appts,UNIFORM_ALL_2,4,300.89,145911,
pmedici,BOOLC_27,4,2.0,54,Invalid
cagen,BOOLC_27,4,0.0,46,
appts,BOOLC_27,4,47.89,33,
pmedici,UNIFORM_ALL_23,4,300.1,0,Timeout
iposolver,UNIFORM_ALL_23,4,300.05,0,Timeout
cagen,UNIFORM_ALL_23,4,52.77,246007,
appts,UNIFORM_ALL_23,4,300.21,0,Timeout
pmedici,MCA_37,4,300.12,0,Timeout
iposolver,MCA_37,4,300.01,0,Timeout
cagen,MCA_37,4,9.84,491905,
appts,MCA_37,4,300.83,491662,
pmedici,MCAC_49,4,300.13,0,Timeout
cagen,MCAC_49,4,61.48,803766,
appts,MCAC_49,4,300.16,0,Timeout
pmedici,MCA_3,4,300.11,0,Timeout
iposolver,MCA_3,4,216.1,2657524,
cagen,MCA_3,4,20.22,2646479,
appts,MCA_3,4,301.0,2646433,
pmedici,UNIFORM_ALL_29,4,300.13,0,Timeout
iposolver,UNIFORM_ALL_29,4,300.05,0,Timeout
cagen,UNIFORM_ALL_29,4,8.46,97655,
appts,UNIFORM_ALL_29,4,300.13,0,Timeout
pmedici,MCAC_20,4,2.07,4,
cagen,MCAC_20,4,0.01,4,
appts,MCAC_20,4,4.31,4,
pmedici,MCA_24,4,300.03,0,Timeout
iposolver,MCA_24,4,300.1,0,Timeout
cagen,MCA_24,4,65.89,2055578,
appts,MCA_24,4,300.22,0,Timeout
pmedici,MCA_17,4,300.14,0,Timeout
iposolver,MCA_17,4,87.66,72056,
cagen,MCA_17,4,0.62,72032,
appts,MCA_17,4,300.25,72000,
pmedici,MCA_42,4,300.13,0,Timeout
iposolver,MCA_42,4,300.01,0,Timeout
cagen,MCA_42,4,6.89,417048,
appts,MCA_42,4,300.45,416154,
pmedici,UNIFORM_ALL_45,4,300.1,0,Timeout
iposolver,UNIFORM_ALL_45,4,300.06,0,Timeout
cagen,UNIFORM_ALL_45,4,20.58,499359,
appts,UNIFORM_ALL_45,4,300.2,0,Timeout
pmedici,BOOLC_7,4,3.56,85,Invalid
cagen,BOOLC_7,4,0.01,59,
appts,BOOLC_7,4,136.17,45,
pmedici,UNIFORM_ALL_10,4,1.96,81,
iposolver,UNIFORM_ALL_10,4,0.0,81,
cagen,UNIFORM_ALL_10,4,0.0,81,
appts,UNIFORM_ALL_10,4,28.57,81,
appts,MCAC_31,4,300.19,0,Timeout
pmedici,UNIFORM_ALL_40,4,300.13,0,Timeout
iposolver,UNIFORM_ALL_40,4,300.06,0,Timeout
cagen,UNIFORM_ALL_40,4,71.16,325585,
appts,UNIFORM_ALL_40,4,300.2,0,Timeout
pmedici,MCAC_11,4,25.25,111,
cagen,MCAC_11,4,29.21,111,
appts,MCAC_11,4,300.14,0,Timeout
pmedici,MCAC_26,4,300.14,0,Timeout
appts,MCAC_26,4,300.17,0,Timeout
pmedici,MCA_20,4,300.13,0,Timeout
iposolver,MCA_20,4,51.27,347586,
cagen,MCA_20,4,1.01,332643,
appts,MCA_20,4,300.94,338602,
pmedici,MCA_48,4,300.13,0,Timeout
iposolver,MCA_48,4,2.24,28783,
cagen,MCA_48,4,0.07,26242,
appts,MCA_48,4,300.15,26240,
pmedici,MCA_34,4,300.03,0,Timeout
iposolver,MCA_34,4,3.86,91645,
cagen,MCA_34,4,0.17,87362,
appts,MCA_34,4,300.18,87360,
pmedici,UNIFORM_ALL_21,4,206.89,20736,
iposolver,UNIFORM_ALL_21,4,0.06,20736,
cagen,UNIFORM_ALL_21,4,0.02,20736,
appts,UNIFORM_ALL_21,4,300.13,20736,
pmedici,MCAC_21,4,300.14,0,Timeout
cagen,MCAC_21,4,300.0,0,Timeout
appts,MCAC_21,4,300.19,0,Timeout
pmedici,UNIFORM_BOOLEAN_38,4,1.98,60,
iposolver,UNIFORM_BOOLEAN_38,4,0.03,54,
cagen,UNIFORM_BOOLEAN_38,4,0.0,50,
appts,UNIFORM_BOOLEAN_38,4,130.87,24,
pmedici,UNIFORM_ALL_8,4,300.13,0,Timeout
iposolver,UNIFORM_ALL_8,4,2.34,124072,
cagen,UNIFORM_ALL_8,4,0.42,104976,
appts,UNIFORM_ALL_8,4,300.12,125092,
pmedici,BOOLC_9,4,4.15,122,Invalid
cagen,BOOLC_9,4,0.06,95,
appts,BOOLC_9,4,165.3,70,
pmedici,UNIFORM_ALL_22,4,300.03,0,Timeout
iposolver,UNIFORM_ALL_22,4,300.07,0,Timeout
cagen,UNIFORM_ALL_22,4,221.89,519370,
appts,UNIFORM_ALL_22,4,300.17,0,Timeout
pmedici,MCAC_5,4,300.11,0,Timeout
cagen,MCAC_5,4,300.0,0,Timeout
appts,MCAC_5,4,300.23,0,Timeout
pmedici,MCAC_24,4,300.14,0,Timeout
cagen,MCAC_24,4,6.21,666908,
appts,MCAC_24,4,300.68,665975,
pmedici,MCAC_37,4,3.24,8,
cagen,MCAC_37,4,0.11,8,
appts,MCAC_37,4,137.51,8,
pmedici,UNIFORM_ALL_6,4,130.87,14641,
iposolver,UNIFORM_ALL_6,4,0.04,14641,
cagen,UNIFORM_ALL_6,4,0.01,14641,
appts,UNIFORM_ALL_6,4,300.14,14641,
cagen,MCAC_35,4,300.0,0,Timeout
appts,MCAC_35,4,300.3,0,Timeout
pmedici,MCAC_29,4,300.12,0,Timeout
appts,MCAC_29,4,300.15,0,Timeout
pmedici,UNIFORM_ALL_9,4,300.12,0,Timeout
iposolver,UNIFORM_ALL_9,4,80.56,16749,
cagen,UNIFORM_ALL_9,4,0.68,16714,
appts,UNIFORM_ALL_9,4,300.13,15873,
pmedici,UNIFORM_ALL_28,4,300.12,0,Timeout
iposolver,UNIFORM_ALL_28,4,300.03,0,Timeout
cagen,UNIFORM_ALL_28,4,1.65,28997,
appts,UNIFORM_ALL_28,4,300.18,28239,
pmedici,MCAC_23,4,25.19,33,
cagen,MCAC_23,4,0.11,33,
appts,MCAC_23,4,300.14,0,Timeout
pmedici,UNIFORM_ALL_25,4,2.93,255,
iposolver,UNIFORM_ALL_25,4,0.04,217,
cagen,UNIFORM_ALL_25,4,0.0,196,
appts,UNIFORM_ALL_25,4,169.54,171,
pmedici,MCAC_2,4,300.13,0,Timeout
cagen,MCAC_2,4,37.79,1636986,
appts,MCAC_2,4,300.42,1635433,
pmedici,MCA_28,4,300.1,0,Timeout
iposolver,MCA_28,4,1.13,52131,
cagen,MCA_28,4,0.11,49400,
appts,MCA_28,4,300.14,49400,
pmedici,MCAC_30,4,300.11,0,Timeout
cagen,MCAC_30,4,107.93,4774559,
appts,MCAC_30,4,300.26,0,Timeout
pmedici,MCAC_32,4,300.16,0,Timeout
appts,MCAC_32,4,300.12,0,Timeout
pmedici,UNIFORM_ALL_1,4,300.02,0,Timeout
iposolver,UNIFORM_ALL_1,4,300.06,0,Timeout
cagen,UNIFORM_ALL_1,4,73.34,691425,
appts,UNIFORM_ALL_1,4,300.17,0,Timeout
pmedici,MCA_36,4,300.13,0,Timeout
iposolver,MCA_36,4,108.14,511495,
cagen,MCA_36,4,1.83,511488,
appts,MCA_36,4,301.2,512861,
pmedici,UNIFORM_BOOLEAN_18,4,2.03,35,
iposolver,UNIFORM_BOOLEAN_18,4,0.0,35,
cagen,UNIFORM_BOOLEAN_18,4,0.0,36,
appts,UNIFORM_BOOLEAN_18,4,36.49,24,
cagen,MCAC_8,4,300.0,0,Timeout
appts,MCAC_8,4,300.17,0,Timeout
pmedici,UNIFORM_BOOLEAN_41,4,1.78,46,
iposolver,UNIFORM_BOOLEAN_41,4,0.01,43,
cagen,UNIFORM_BOOLEAN_41,4,0.0,44,
appts,UNIFORM_BOOLEAN_41,4,59.08,24,
pmedici,UNIFORM_BOOLEAN_14,4,2.19,68,
iposolver,UNIFORM_BOOLEAN_14,4,0.05,61,
cagen,UNIFORM_BOOLEAN_14,4,0.0,54,
appts,UNIFORM_BOOLEAN_14,4,157.16,36,
pmedici,BOOLC_34,4,2.78,92,Invalid
cagen,BOOLC_34,4,19.23,78,
appts,BOOLC_34,4,130.92,53,Invalid
pmedici,BOOLC_47,4,5.23,141,Invalid
appts,BOOLC_47,4,300.18,90,Invalid
pmedici,UNIFORM_BOOLEAN_35,4,2.18,60,
iposolver,UNIFORM_BOOLEAN_35,4,0.03,54,
cagen,UNIFORM_BOOLEAN_35,4,0.0,50,
appts,UNIFORM_BOOLEAN_35,4,131.26,24,
pmedici,BOOLC_12,4,2.47,4,
cagen,BOOLC_12,4,0.45,4,
appts,BOOLC_12,4,101.98,4,
pmedici,MCAC_3,4,2.08,194,
cagen,MCAC_3,4,0.0,194,
appts,MCAC_3,4,56.42,194,
pmedici,UNIFORM_BOOLEAN_0,4,1.9,43,
iposolver,UNIFORM_BOOLEAN_0,4,0.0,39,
cagen,UNIFORM_BOOLEAN_0,4,0.0,38,
appts,UNIFORM_BOOLEAN_0,4,48.17,24,
pmedici,BOOLC_19,4,5.17,132,Invalid
cagen,BOOLC_19,4,247.2,100,
appts,BOOLC_19,4,229.55,90,Invalid
pmedici,BOOLC_16,4,3.49,9,
cagen,BOOLC_16,4,3.41,9,
appts,BOOLC_16,4,248.53,9,
pmedici,MCAC_22,4,300.03,0,Timeout
appts,MCAC_22,4,300.27,0,Timeout
pmedici,UNIFORM_BOOLEAN_46,4,2.0,54,
iposolver,UNIFORM_BOOLEAN_46,4,0.01,51,
cagen,UNIFORM_BOOLEAN_46,4,0.0,50,
appts,UNIFORM_BOOLEAN_46,4,101.12,24,
pmedici,BOOLC_43,4,3.33,115,Invalid
appts,BOOLC_43,4,300.15,61,Invalid
pmedici,UNIFORM_BOOLEAN_13,4,2.09,63,
iposolver,UNIFORM_BOOLEAN_13,4,0.04,59,
cagen,UNIFORM_BOOLEAN_13,4,0.0,52,
appts,UNIFORM_BOOLEAN_13,4,95.66,34,
pmedici,UNIFORM_BOOLEAN_20,4,1.94,16,
iposolver,UNIFORM_BOOLEAN_20,4,0.0,16,
cagen,UNIFORM_BOOLEAN_20,4,0.0,16,
appts,UNIFORM_BOOLEAN_20,4,17.49,16,
pmedici,UNIFORM_BOOLEAN_4,4,1.9,44,
iposolver,UNIFORM_BOOLEAN_4,4,0.0,39,
cagen,UNIFORM_BOOLEAN_4,4,0.0,38,
appts,UNIFORM_BOOLEAN_4,4,47.81,24,
pmedici,UNIFORM_BOOLEAN_31,4,2.06,46,
iposolver,UNIFORM_BOOLEAN_31,4,0.01,43,
cagen,UNIFORM_BOOLEAN_31,4,0.0,44,
appts,UNIFORM_BOOLEAN_31,4,60.36,24,
pmedici,UNIFORM_ALL_0,4,300.12,0,Timeout
iposolver,UNIFORM_ALL_0,4,300.04,0,Timeout
cagen,UNIFORM_ALL_0,4,2.49,44124,
appts,UNIFORM_ALL_0,4,300.24,43447,
pmedici,UNIFORM_BOOLEAN_24,4,3.18,88,
iposolver,UNIFORM_BOOLEAN_24,4,0.32,75,
cagen,UNIFORM_BOOLEAN_24,4,0.01,66,
appts,UNIFORM_BOOLEAN_24,4,300.13,39,
pmedici,BOOLC_30,4,3.78,127,Invalid
appts,BOOLC_30,4,300.15,72,Invalid
pmedici,UNIFORM_BOOLEAN_45,4,1.84,26,
iposolver,UNIFORM_BOOLEAN_45,4,0.0,16,
cagen,UNIFORM_BOOLEAN_45,4,0.0,16,
appts,UNIFORM_BOOLEAN_45,4,23.34,16,
pmedici,UNIFORM_BOOLEAN_10,4,2.38,73,
iposolver,UNIFORM_BOOLEAN_10,4,0.1,67,
cagen,UNIFORM_BOOLEAN_10,4,0.0,57,
appts,UNIFORM_BOOLEAN_10,4,112.29,40,
pmedici,BOOLC_33,4,4.7,91,Invalid
cagen,BOOLC_33,4,52.69,80,
appts,BOOLC_33,4,300.15,54,Invalid
pmedici,UNIFORM_BOOLEAN_28,4,1.91,16,
iposolver,UNIFORM_BOOLEAN_28,4,0.0,16,
cagen,UNIFORM_BOOLEAN_28,4,0.0,16,
appts,UNIFORM_BOOLEAN_28,4,21.93,16,
pmedici,MCAC_4,4,300.11,0,Timeout
cagen,MCAC_4,4,67.92,969961,
appts,MCAC_4,4,300.23,0,Timeout
pmedici,UNIFORM_BOOLEAN_7,4,1.82,28,
iposolver,UNIFORM_BOOLEAN_7,4,0.0,29,
cagen,UNIFORM_BOOLEAN_7,4,0.0,28,
appts,UNIFORM_BOOLEAN_7,4,32.44,21,
pmedici,BOOLC_40,4,2.63,90,Invalid
cagen,BOOLC_40,4,0.01,84,
appts,BOOLC_40,4,131.62,51,Invalid
pmedici,BOOLC_15,4,2.91,96,Invalid
cagen,BOOLC_15,4,0.01,80,
appts,BOOLC_15,4,71.46,61,
pmedici,UNIFORM_BOOLEAN_27,4,1.98,32,
iposolver,UNIFORM_BOOLEAN_27,4,0.0,29,
cagen,UNIFORM_BOOLEAN_27,4,0.0,28,
appts,UNIFORM_BOOLEAN_27,4,32.13,21,
appts,MCAC_25,4,300.31,0,Timeout
pmedici,BOOLC_11,4,1.93,3,Invalid
cagen,BOOLC_11,4,0.0,2,
appts,BOOLC_11,4,8.16,2,
pmedici,BOOLC_44,4,3.94,77,Invalid
cagen,BOOLC_44,4,0.01,47,
appts,BOOLC_44,4,107.74,39,Invalid
pmedici,UNIFORM_ALL_7,4,188.16,1530,
iposolver,UNIFORM_ALL_7,4,9.4,1173,
cagen,UNIFORM_ALL_7,4,0.1,1226,
appts,UNIFORM_ALL_7,4,300.13,1026,
pmedici,UNIFORM_BOOLEAN_36,4,3.18,89,
iposolver,UNIFORM_BOOLEAN_36,4,0.32,75,
cagen,UNIFORM_BOOLEAN_36,4,0.01,66,
appts,UNIFORM_BOOLEAN_36,4,288.41,40,
pmedici,UNIFORM_BOOLEAN_3,4,2.33,65,
iposolver,UNIFORM_BOOLEAN_3,4,0.04,59,
cagen,UNIFORM_BOOLEAN_3,4,0.0,52,
appts,UNIFORM_BOOLEAN_3,4,92.63,34,
pmedici,UNIFORM_BOOLEAN_23,4,2.7,85,
iposolver,UNIFORM_BOOLEAN_23,4,0.22,71,
cagen,UNIFORM_BOOLEAN_23,4,0.01,63,
appts,UNIFORM_BOOLEAN_23,4,182.12,40,
pmedici,BOOLC_29,4,1.88,24,Invalid
cagen,BOOLC_29,4,0.0,22,
appts,BOOLC_29,4,24.5,22,
pmedici,UNIFORM_BOOLEAN_42,4,2.54,76,
iposolver,UNIFORM_BOOLEAN_42,4,0.14,68,
cagen,UNIFORM_BOOLEAN_42,4,0.01,61,
appts,UNIFORM_BOOLEAN_42,4,123.7,41,
pmedici,MCAC_38,4,300.51,0,Timeout
appts,MCAC_38,4,300.16,0,Timeout
pmedici,BOOLC_21,4,2.12,10,Invalid
cagen,BOOLC_21,4,0.0,8,
appts,BOOLC_21,4,10.63,8,
pmedici,BOOLC_48,4,3.16,81,Invalid
cagen,BOOLC_48,4,0.05,61,
appts,BOOLC_48,4,135.1,46,
pmedici,BOOLC_25,4,2.74,14,Invalid
cagen,BOOLC_25,4,0.01,12,
appts,BOOLC_25,4,102.85,12,
pmedici,BOOLC_38,4,2.32,63,Invalid
cagen,BOOLC_38,4,0.0,52,
appts,BOOLC_38,4,3.64,49,
pmedici,UNIFORM_BOOLEAN_39,4,2.61,76,
iposolver,UNIFORM_BOOLEAN_39,4,0.17,68,
cagen,UNIFORM_BOOLEAN_39,4,0.0,61,
appts,UNIFORM_BOOLEAN_39,4,295.62,37,
pmedici,BOOLC_26,4,2.08,17,Invalid
cagen,BOOLC_26,4,0.0,16,
appts,BOOLC_26,4,30.64,16,
pmedici,BOOLC_22,4,4.48,98,Invalid
cagen,BOOLC_22,4,0.04,81,
appts,BOOLC_22,4,203.8,56,Invalid
pmedici,MCA_39,4,10.4,1850,
iposolver,MCA_39,4,0.04,1421,
cagen,MCA_39,4,0.01,1332,
appts,MCA_39,4,154.38,1332,
pmedici,MCAC_0,4,300.14,0,Timeout
appts,MCAC_0,4,300.19,0,Timeout
pmedici,UNIFORM_BOOLEAN_49,4,3.05,86,
iposolver,UNIFORM_BOOLEAN_49,4,0.25,74,
cagen,UNIFORM_BOOLEAN_49,4,0.01,66,
appts,UNIFORM_BOOLEAN_49,4,245.84,40,
pmedici,MCAC_7,4,3.24,384,Invalid
cagen,MCAC_7,4,0.0,362,
appts,MCAC_7,4,3.16,369,
