ToolName,ModelName,Strength,Iteration,ErrorType,TimeSeconds,Size
cagen,UNIFORM_ALL_14,4,1,,0.04,28561
appts,MCA_41,3,1,,300.33,61642
appts,MCAC_21,2,3,,81.35,931
iposolver,UNIFORM_ALL_33,5,1,Timeout,300.07,0
appts,MCA_14,3,1,,300.13,29260
cagen,UNIFORM_ALL_41,4,1,,0.04,374
cagen,MCA_23,5,1,,0.02,22176
cagen,MCAC_4,3,1,,0.39,45191
pmedici,UNIFORM_ALL_28,2,1,,3.1,256
cagen,UNIFORM_BOOLEAN_27,2,1,,0.0,8
iposolver,UNIFORM_BOOLEAN_32,2,1,,0.0,4
cagen,UNIFORM_BOOLEAN_4,4,3,,0.0,38
cagen,BOOLC_38,4,1,,0.0,52
appts,UNIFORM_BOOLEAN_23,4,1,,182.12,40
appts,UNIFORM_ALL_4,2,1,,69.1,266
pmedici,UNIFORM_BOOLEAN_18,5,1,,1.93,66
iposolver,MCA_37,5,1,Timeout,300.21,0
pmedici,MCA_35,3,1,Timeout,300.13,0
cagen,MCAC_7,3,3,,0.0,184
cagen,UNIFORM_BOOLEAN_24,2,3,,0.0,12
cagen,MCA_46,2,2,,0.01,920
cagen,MCA_13,2,2,,0.02,1922
cagen,UNIFORM_BOOLEAN_7,4,1,,0.0,28
iposolver,UNIFORM_ALL_48,4,2,,0.0,625
cagen,MCA_4,5,1,,149.5,6959320
iposolver,UNIFORM_BOOLEAN_31,2,3,,0.0,9
pmedici,UNIFORM_BOOLEAN_28,2,2,,1.88,11
iposolver,UNIFORM_BOOLEAN_0,3,2,,0.0,18
pmedici,UNIFORM_ALL_0,3,1,Timeout,300.13,0
pmedici,MCAC_33,3,1,Timeout,300.03,0
appts,UNIFORM_ALL_7,2,3,,42.11,30
appts,UNIFORM_BOOLEAN_13,3,2,,31.73,16
appts,UNIFORM_BOOLEAN_46,3,2,,32.38,12
iposolver,MCA_29,3,1,,73.25,56117
appts,UNIFORM_ALL_19,4,1,,300.13,5566
appts,BOOLC_48,4,1,,135.1,46
iposolver,UNIFORM_ALL_6,4,1,,0.05,14641
appts,BOOLC_7,2,2,,13.58,8
cagen,BOOLC_25,2,3,,0.0,5
appts,MCAC_3,2,2,,27.95,98
cagen,UNIFORM_ALL_24,3,2,,0.21,9132
appts,MCAC_22,2,1,,300.14,1836
cagen,UNIFORM_ALL_17,4,3,,0.0,625
appts,MCA_42,3,3,,300.23,21027
pmedici,BOOLC_19,5,1,Invalid,40.17,217
appts,MCA_17,3,3,,175.92,7200
iposolver,UNIFORM_BOOLEAN_49,3,2,,0.03,29
pmedici,MCA_49,2,2,,5.41,1125
iposolver,UNIFORM_ALL_2,4,3,Timeout,300.05,0
pmedici,UNIFORM_ALL_31,4,1,,2.11,58
appts,MCAC_26,2,3,,300.12,2072
appts,MCA_46,3,1,,300.13,20196
cagen,UNIFORM_ALL_13,4,1,,0.0,1296
iposolver,UNIFORM_ALL_34,5,1,,2.18,3329
cagen,UNIFORM_ALL_46,4,1,,0.01,63
appts,MCA_13,3,1,,300.78,56297
cagen,BOOLC_21,2,1,,0.0,6
cagen,UNIFORM_BOOLEAN_20,2,1,,0.0,6
cagen,MCAC_18,4,2,,0.02,1
cagen,MCAC_3,3,1,,0.0,194
cagen,MCA_24,5,1,Timeout,300.06,0
appts,UNIFORM_ALL_3,2,1,,26.45,121
cagen,UNIFORM_BOOLEAN_3,4,3,,0.0,52
iposolver,UNIFORM_BOOLEAN_35,2,1,,0.0,9
appts,UNIFORM_BOOLEAN_24,4,1,,300.13,39
pmedici,UNIFORM_BOOLEAN_38,2,1,,1.81,13
iposolver,MCA_0,2,3,,0.0,115
iposolver,UNIFORM_BOOLEAN_12,5,1,,0.4,142
cagen,BOOLC_18,3,1,,0.14,6
appts,MCA_2,3,1,,39.32,188
iposolver,UNIFORM_BOOLEAN_47,5,1,,0.01,74
appts,BOOLC_13,2,2,,2.72,7
iposolver,MCA_14,2,3,,0.02,1540
pmedici,BOOLC_6,3,1,Invalid,2.34,45
appts,UNIFORM_ALL_17,2,2,,14.68,25
appts,BOOLC_46,2,2,Invalid,13.9,7
iposolver,MCA_41,2,3,,0.21,1867
appts,BOOLC_9,4,1,,165.3,70
iposolver,UNIFORM_ALL_8,2,2,,0.01,404
appts,UNIFORM_ALL_42,2,2,,24.43,256
cagen,UNIFORM_BOOLEAN_9,2,2,,0.0,4
iposolver,UNIFORM_ALL_46,2,1,,0.0,11
cagen,UNIFORM_ALL_34,3,1,,0.0,168
cagen,BOOLC_4,5,1,,0.08,217
pmedici,UNIFORM_BOOLEAN_26,4,1,,1.88,39
iposolver,UNIFORM_ALL_13,2,1,,0.0,52
appts,MCA_34,4,1,,300.18,87360
appts,MCAC_32,2,2,,205.8,276
appts,UNIFORM_BOOLEAN_48,5,1,,300.57,98
iposolver,MCA_39,3,2,,0.02,492
pmedici,UNIFORM_ALL_43,3,1,Timeout,300.12,0
cagen,UNIFORM_BOOLEAN_19,3,1,,0.0,22
pmedici,UNIFORM_ALL_16,3,1,,2.01,36
cagen,MCA_48,4,1,,0.1,26242
cagen,MCAC_47,2,3,,0.0,6
cagen,MCAC_12,2,3,,0.0,77
cagen,UNIFORM_ALL_30,3,3,,0.03,2541
iposolver,UNIFORM_ALL_42,2,3,,0.0,256
cagen,BOOLC_31,2,2,,0.8,6
iposolver,UNIFORM_ALL_17,2,3,,0.0,32
cagen,MCAC_43,2,1,Timeout,300.0,0
cagen,MCA_19,4,3,,29.17,1972665
cagen,MCAC_16,2,1,,0.05,2545
cagen,UNIFORM_BOOLEAN_48,3,3,,0.0,22
cagen,BOOLC_49,3,3,,0.0,6
appts,MCA_6,3,3,,300.36,85809
cagen,UNIFORM_ALL_48,2,2,,0.0,25
pmedici,BOOLC_20,4,1,Invalid,5.28,89
pmedici,MCAC_14,4,1,Timeout,300.13,0
iposolver,MCA_4,2,1,,0.16,1599
pmedici,MCAC_41,4,1,Timeout,300.15,0
iposolver,UNIFORM_BOOLEAN_25,2,2,,0.0,4
iposolver,MCA_10,2,1,,0.12,1877
pmedici,MCA_12,4,1,Timeout,300.13,0
iposolver,MCA_45,2,1,,0.0,6
pmedici,MCA_47,4,1,,115.91,5302
cagen,UNIFORM_BOOLEAN_30,2,2,,0.0,10
cagen,UNIFORM_ALL_1,3,2,,1.1,24714
appts,UNIFORM_BOOLEAN_5,2,2,,12.26,7
appts,UNIFORM_ALL_20,5,1,Timeout,302.06,0
iposolver,UNIFORM_BOOLEAN_15,5,1,,0.6,147
iposolver,UNIFORM_BOOLEAN_40,5,1,,0.0,32
appts,MCA_5,3,1,Timeout,300.28,0
iposolver,MCA_7,2,3,,0.02,602
appts,MCAC_18,3,3,,9.08,1
appts,UNIFORM_ALL_10,2,2,,11.12,9
pmedici,BOOLC_1,3,1,Invalid,2.14,50
appts,BOOLC_14,2,2,,11.75,6
iposolver,MCA_13,2,3,,0.12,1911
appts,UNIFORM_ALL_45,2,2,,198.59,561
appts,BOOLC_41,2,2,,10.4,4
iposolver,MCA_46,2,3,,0.08,948
cagen,MCAC_38,3,2,Timeout,300.0,0
appts,MCAC_35,2,2,,167.43,2352
iposolver,UNIFORM_ALL_41,2,1,,0.01,25
cagen,UNIFORM_ALL_33,3,1,,0.12,7123
iposolver,UNIFORM_ALL_14,2,1,,0.01,225
cagen,BOOLC_3,5,1,,0.01,75
pmedici,UNIFORM_BOOLEAN_21,4,1,,1.81,37
cagen,MCAC_40,2,3,,0.01,85
cagen,MCAC_15,2,3,Timeout,300.0,0
pmedici,UNIFORM_ALL_44,3,1,,17.66,862
appts,BOOLC_39,3,3,,22.2,13
pmedici,UNIFORM_ALL_11,3,1,,157.48,4565
iposolver,UNIFORM_ALL_45,2,3,,0.15,679
iposolver,UNIFORM_ALL_10,2,3,,0.0,10
cagen,BOOLC_36,2,2,,0.0,10
pmedici,BOOLC_39,2,1,Invalid,2.04,23
appts,UNIFORM_ALL_39,3,1,,300.13,10134
cagen,MCAC_44,2,1,,0.0,86
cagen,MCAC_11,2,1,,29.22,110
iposolver,MCA_3,2,1,,0.13,2190
appts,MCA_29,2,3,,45.89,1920
pmedici,MCAC_13,4,1,Timeout,300.1,0
pmedici,BOOLC_27,4,1,Invalid,2.0,54
appts,MCAC_49,3,1,,300.17,33977
cagen,BOOLC_28,4,2,,0.01,60
iposolver,UNIFORM_BOOLEAN_22,2,2,,0.0,7
appts,UNIFORM_BOOLEAN_2,2,2,,14.28,8
appts,UNIFORM_ALL_27,5,1,Timeout,301.9,0
appts,BOOLC_23,5,1,,8.74,1
pmedici,MCA_15,4,1,Timeout,300.13,0
iposolver,MCA_17,2,1,,0.03,480
cagen,UNIFORM_ALL_6,3,2,,0.0,1331
pmedici,UNIFORM_ALL_38,2,2,,2.46,499
pmedici,MCA_40,4,1,,2.18,480
iposolver,MCA_42,2,1,,0.12,1064
cagen,UNIFORM_BOOLEAN_37,2,2,,0.0,12
cagen,UNIFORM_ALL_21,4,3,,0.02,20736
appts,MCAC_14,2,1,,39.18,989
appts,MCA_21,3,3,,300.22,50246
appts,MCAC_41,2,1,,300.15,2209
iposolver,UNIFORM_ALL_35,2,2,,0.64,774
cagen,UNIFORM_ALL_47,3,2,,0.36,10264
appts,MCA_9,2,3,,48.27,2350
cagen,BOOLC_13,2,3,,0.0,7
iposolver,UNIFORM_BOOLEAN_19,4,3,,0.05,59
cagen,UNIFORM_ALL_12,3,2,,0.0,26
cagen,BOOLC_46,2,3,,0.0,7
pmedici,MCA_7,2,2,,3.56,718
iposolver,UNIFORM_ALL_18,3,3,,5.59,3193
iposolver,UNIFORM_BOOLEAN_5,4,3,,0.03,54
pmedici,BOOLC_31,3,1,Invalid,2.46,16
cagen,UNIFORM_BOOLEAN_12,2,3,,0.0,10
pmedici,UNIFORM_ALL_48,2,3,,1.94,42
appts,UNIFORM_ALL_31,2,1,,12.12,7
cagen,MCA_25,2,2,,0.01,1965
cagen,MCAC_2,4,2,,37.93,1636986
cagen,UNIFORM_BOOLEAN_47,2,3,,0.0,8
appts,BOOLC_35,2,1,,10.4,6
cagen,MCAC_19,3,1,,0.02,692
appts,UNIFORM_BOOLEAN_47,4,1,,49.93,24
appts,UNIFORM_BOOLEAN_12,4,1,,124.52,36
cagen,MCA_5,2,2,,0.02,2022
iposolver,UNIFORM_ALL_49,3,1,,3.13,2962
cagen,UNIFORM_BOOLEAN_6,3,2,,0.0,22
cagen,MCA_12,5,1,,274.07,30339964
cagen,MCAC_48,3,3,,19.53,42816
cagen,MCA_47,5,1,,0.1,14589
pmedici,UNIFORM_ALL_19,2,1,,2.28,113
cagen,UNIFORM_BOOLEAN_16,2,1,,0.0,8
appts,UNIFORM_ALL_35,2,3,,51.36,361
iposolver,MCA_36,2,2,,0.07,1776
appts,BOOLC_31,2,3,,13.42,5
cagen,UNIFORM_BOOLEAN_43,2,1,,0.0,10
iposolver,UNIFORM_BOOLEAN_48,4,1,,0.07,61
cagen,BOOLC_17,2,1,,0.09,10
pmedici,BOOLC_18,2,2,Invalid,1.99,11
cagen,BOOLC_42,2,1,,0.02,6
cagen,UNIFORM_ALL_25,4,1,,0.0,196
appts,MCAC_10,2,3,,197.96,1480
appts,MCA_25,3,1,,300.12,60760
pmedici,UNIFORM_BOOLEAN_37,3,1,,2.01,35
appts,MCAC_45,2,3,,66.57,1473
appts,MCAC_2,5,1,Timeout,302.9,0
appts,BOOLC_6,5,1,Timeout,302.14,0
iposolver,UNIFORM_ALL_7,3,2,,0.39,230
appts,BOOLC_49,3,2,,9.7,6
pmedici,UNIFORM_BOOLEAN_2,4,1,,2.41,79
pmedici,BOOLC_9,2,1,Invalid,2.01,42
appts,UNIFORM_ALL_18,3,2,,300.11,2888
cagen,MCAC_30,2,2,,0.02,2286
iposolver,MCA_28,4,2,,1.13,52131
cagen,BOOLC_14,2,3,,0.0,6
iposolver,UNIFORM_ALL_32,2,2,,0.01,164
cagen,UNIFORM_ALL_40,3,2,,0.4,9689
cagen,BOOLC_41,2,3,,0.01,6
appts,MCAC_13,2,1,,33.88,324
cagen,UNIFORM_ALL_26,4,3,,0.17,15631
pmedici,BOOLC_28,5,1,Invalid,4.32,173
appts,MCAC_46,2,1,,71.62,1443
cagen,UNIFORM_BOOLEAN_38,3,2,,0.0,22
pmedici,MCA_0,2,2,,2.01,115
cagen,UNIFORM_ALL_9,2,2,,0.0,135
appts,UNIFORM_ALL_28,4,1,,300.18,28239
pmedici,UNIFORM_BOOLEAN_19,2,2,,1.85,12
cagen,BOOLC_39,3,2,,0.0,17
appts,UNIFORM_BOOLEAN_22,3,2,,20.68,12
iposolver,UNIFORM_BOOLEAN_2,4,3,,0.17,68
pmedici,BOOLC_36,3,1,Invalid,2.2,56
cagen,BOOLC_8,4,3,,0.0,36
cagen,UNIFORM_ALL_38,2,3,,0.0,361
cagen,UNIFORM_BOOLEAN_15,2,3,,0.0,10
appts,BOOLC_32,2,1,,2.47,9
cagen,UNIFORM_BOOLEAN_40,2,3,,0.0,6
cagen,MCAC_5,4,2,Timeout,300.0,0
appts,UNIFORM_ALL_36,2,1,,25.74,169
cagen,MCA_22,2,2,,0.0,120
iposolver,UNIFORM_BOOLEAN_6,4,1,,0.04,59
cagen,UNIFORM_BOOLEAN_1,3,2,,0.0,8
cagen,MCA_2,2,2,,0.0,94
appts,UNIFORM_BOOLEAN_40,4,1,,25.63,16
appts,UNIFORM_BOOLEAN_15,4,1,,135.38,39
cagen,UNIFORM_BOOLEAN_11,2,1,,0.0,10
iposolver,MCA_31,2,2,,0.0,539
cagen,UNIFORM_BOOLEAN_44,2,1,,0.0,8
appts,BOOLC_36,2,3,,14.16,7
appts,UNIFORM_ALL_32,2,3,,20.58,121
cagen,MCA_15,5,1,Timeout,300.08,0
appts,MCAC_17,2,3,,17.07,37
cagen,UNIFORM_ALL_22,4,1,,222.78,519370
appts,MCAC_42,2,3,,300.17,1335
pmedici,UNIFORM_BOOLEAN_30,3,1,,1.96,27
appts,MCAC_5,5,1,Timeout,302.91,0
iposolver,MCA_8,3,3,,0.0,40
cagen,BOOLC_10,2,1,,0.0,9
cagen,BOOLC_45,2,1,,0.0,10
cagen,MCAC_37,2,2,,0.1,6
iposolver,MCA_49,3,3,,4.51,8826
iposolver,UNIFORM_ALL_0,3,2,,7.28,3296
appts,BOOLC_1,5,1,,300.62,81
pmedici,UNIFORM_BOOLEAN_5,4,1,,2.21,60
iposolver,UNIFORM_BOOLEAN_6,3,3,,0.01,23
pmedici,BOOLC_32,4,1,Invalid,2.11,47
iposolver,UNIFORM_BOOLEAN_37,2,2,,0.0,11
appts,UNIFORM_BOOLEAN_40,3,3,,18.2,10
appts,UNIFORM_ALL_1,2,2,,171.77,662
appts,UNIFORM_BOOLEAN_15,3,3,,48.26,17
iposolver,UNIFORM_ALL_28,3,2,,4.76,2428
appts,BOOLC_36,5,1,,300.63,126
cagen,MCAC_1,3,2,,0.04,24
appts,UNIFORM_ALL_32,5,1,,300.61,161051
cagen,MCA_15,2,3,,0.02,1991
cagen,UNIFORM_BOOLEAN_22,2,2,,0.0,8
cagen,MCA_40,2,3,,0.0,120
appts,MCAC_17,5,1,,57.21,180
cagen,UNIFORM_ALL_22,3,3,,0.69,16148
pmedici,MCAC_18,2,1,,2.02,1
appts,MCAC_5,2,3,,159.01,2161
appts,MCAC_42,5,1,Timeout,302.07,0
appts,UNIFORM_BOOLEAN_38,2,2,,13.01,7
cagen,BOOLC_23,2,2,,0.01,1
appts,MCA_11,3,2,,300.13,34830
cagen,UNIFORM_ALL_44,4,2,,0.17,5022
cagen,UNIFORM_ALL_11,4,2,,1.37,40051
appts,MCA_44,3,2,,300.14,102900
appts,BOOLC_28,3,1,,32.9,17
cagen,MCA_38,3,2,,0.28,73538
iposolver,MCA_49,4,1,,221.39,57837
appts,BOOLC_1,2,3,,12.31,7
cagen,BOOLC_14,5,1,,0.01,43
appts,MCAC_20,2,2,,3.08,4
cagen,BOOLC_41,5,1,,0.03,8
pmedici,MCAC_49,2,3,Invalid,56.98,1702
cagen,UNIFORM_ALL_26,3,1,,0.01,1465
pmedici,UNIFORM_BOOLEAN_34,4,1,,2.43,74
appts,MCAC_1,2,1,,5.46,24
pmedici,BOOLC_28,2,3,Invalid,1.97,34
appts,MCA_26,4,1,Timeout,300.21,0
iposolver,UNIFORM_ALL_4,4,2,,60.74,100925
appts,BOOLC_5,2,1,,3.95,1
pmedici,UNIFORM_BOOLEAN_1,3,1,,1.92,8
appts,UNIFORM_ALL_28,3,3,,300.14,2170
appts,UNIFORM_BOOLEAN_44,3,1,,23.26,12
appts,UNIFORM_BOOLEAN_11,3,1,,29.04,12
cagen,BOOLC_8,3,1,,0.0,16
iposolver,UNIFORM_BOOLEAN_2,3,1,,0.02,28
appts,MCA_38,2,1,,44.41,2100
cagen,UNIFORM_BOOLEAN_5,4,2,,0.0,50
cagen,MCA_11,2,1,,0.01,1939
cagen,MCA_44,2,1,,0.01,2450
cagen,UNIFORM_BOOLEAN_15,5,1,,0.02,140
cagen,UNIFORM_BOOLEAN_40,5,1,,0.0,32
appts,UNIFORM_BOOLEAN_47,3,3,,24.73,12
appts,UNIFORM_BOOLEAN_12,3,3,,35.94,17
appts,UNIFORM_ALL_6,2,2,,21.19,121
pmedici,UNIFORM_BOOLEAN_29,2,3,,1.81,6
iposolver,UNIFORM_BOOLEAN_1,3,3,,0.0,8
pmedici,BOOLC_35,4,1,Invalid,1.87,29
iposolver,UNIFORM_ALL_49,4,3,,176.74,38666
iposolver,UNIFORM_BOOLEAN_30,2,2,,0.0,9
cagen,MCA_12,2,3,,0.01,1618
cagen,MCAC_48,4,1,,43.32,901158
cagen,MCA_47,2,3,,0.0,378
cagen,UNIFORM_BOOLEAN_25,2,2,,0.0,4
appts,UNIFORM_ALL_35,5,1,Timeout,302.04,0
cagen,MCAC_6,3,2,,33.73,16071
appts,BOOLC_31,5,1,Timeout,302.03,0
iposolver,UNIFORM_BOOLEAN_48,3,3,,0.01,24
cagen,UNIFORM_ALL_43,4,2,,21.02,185858
appts,MCA_16,3,2,,11.46,8
appts,MCA_43,3,2,,300.17,71440
cagen,UNIFORM_ALL_16,4,2,,0.01,66
cagen,UNIFORM_ALL_25,3,3,,0.0,63
appts,MCAC_10,5,1,Timeout,302.37,0
appts,MCAC_2,2,3,,42.46,1656
cagen,BOOLC_24,2,2,,0.0,4
appts,MCAC_45,5,1,Timeout,302.18,0
appts,BOOLC_6,2,3,Invalid,14.16,11
pmedici,MCA_19,2,1,,26.54,2612
cagen,UNIFORM_ALL_21,3,1,,0.0,1728
appts,MCA_21,4,1,,300.39,1598755
pmedici,UNIFORM_BOOLEAN_33,4,1,,2.41,75
appts,MCAC_6,2,1,,201.07,700
cagen,BOOLC_13,5,1,,0.0,9
appts,MCA_9,5,1,Timeout,303.57,0
iposolver,UNIFORM_BOOLEAN_19,3,1,,0.01,23
cagen,BOOLC_46,5,1,,0.0,61
appts,MCAC_27,2,2,,73.99,210
appts,BOOLC_2,2,1,,13.28,7
iposolver,UNIFORM_ALL_3,4,2,,65.24,46728
pmedici,MCA_48,2,3,,4.99,1312
pmedici,UNIFORM_BOOLEAN_6,3,1,,1.94,27
iposolver,UNIFORM_ALL_18,4,1,Timeout,300.04,0
iposolver,UNIFORM_BOOLEAN_5,3,1,,0.01,22
cagen,UNIFORM_BOOLEAN_2,4,2,,0.0,61
appts,UNIFORM_BOOLEAN_43,3,1,,97.66,17
appts,UNIFORM_BOOLEAN_16,3,1,,26.82,12
cagen,UNIFORM_BOOLEAN_12,5,1,,0.01,135
cagen,UNIFORM_BOOLEAN_47,5,1,,0.0,72
cagen,MCAC_19,4,3,,0.02,1329
cagen,MCA_16,2,1,,0.0,4
cagen,MCA_43,2,1,,0.01,1881
iposolver,UNIFORM_ALL_45,5,1,Timeout,300.15,0
cagen,MCA_9,4,2,,106.78,4260928
appts,MCA_37,3,1,,300.11,23418
cagen,BOOLC_7,2,1,,0.02,10
cagen,MCAC_22,2,2,Timeout,300.0,0
pmedici,UNIFORM_ALL_40,4,1,Timeout,300.13,0
pmedici,MCA_38,2,2,,22.56,2641
appts,MCA_29,5,1,Timeout,302.64,0
cagen,UNIFORM_ALL_29,2,1,,0.01,324
iposolver,UNIFORM_BOOLEAN_11,2,1,,0.0,9
iposolver,UNIFORM_BOOLEAN_44,2,1,,0.0,9
pmedici,MCAC_1,2,2,,2.52,24
appts,UNIFORM_ALL_27,2,3,,50.55,406
appts,BOOLC_23,2,3,,2.75,1
iposolver,MCA_24,2,2,,0.31,2064
pmedici,BOOLC_5,4,1,,2.39,1
iposolver,UNIFORM_BOOLEAN_15,2,3,,0.0,11
iposolver,UNIFORM_BOOLEAN_40,2,3,,0.0,6
iposolver,UNIFORM_ALL_39,4,2,Timeout,300.05,0
iposolver,MCA_7,5,1,,11.03,131834
pmedici,MCAC_17,3,1,Invalid,2.05,86
pmedici,BOOLC_23,3,1,,2.0,1
appts,UNIFORM_BOOLEAN_37,3,2,,59.7,19
pmedici,MCAC_42,3,1,Timeout,300.14,0
appts,MCAC_18,4,1,,8.9,1
pmedici,MCA_11,3,1,Timeout,300.13,0
iposolver,MCA_13,5,1,Timeout,300.62,0
cagen,UNIFORM_ALL_2,4,2,,6.16,147274
pmedici,MCA_44,3,1,Timeout,300.14,0
iposolver,MCA_46,5,1,Timeout,300.03,0
appts,UNIFORM_ALL_23,2,1,,35.13,289
cagen,MCA_37,2,2,,0.01,987
appts,BOOLC_27,2,1,,14.01,6
iposolver,UNIFORM_ALL_27,2,2,,0.05,488
cagen,UNIFORM_ALL_33,4,3,,3.85,130986
iposolver,UNIFORM_BOOLEAN_38,3,2,,0.01,22
iposolver,UNIFORM_BOOLEAN_9,2,3,,0.0,4
cagen,BOOLC_3,2,3,,0.0,7
cagen,MCAC_40,5,1,,0.0,85
cagen,MCA_29,4,2,,75.19,1536392
appts,BOOLC_39,4,1,,36.86,27
pmedici,MCAC_39,2,2,Invalid,2.0,16
appts,UNIFORM_BOOLEAN_19,2,1,,13.07,7
cagen,UNIFORM_ALL_30,4,1,,1.39,40051
cagen,BOOLC_0,2,1,,0.02,9
pmedici,UNIFORM_BOOLEAN_22,3,1,,1.92,23
cagen,MCA_19,3,1,,0.33,63698
cagen,UNIFORM_BOOLEAN_48,4,1,,0.0,54
cagen,MCAC_25,2,2,Timeout,300.01,0
pmedici,UNIFORM_ALL_47,4,1,Timeout,300.13,0
pmedici,UNIFORM_ALL_12,4,1,,2.68,81
appts,MCAC_28,3,2,,6.07,4
iposolver,UNIFORM_BOOLEAN_16,2,1,,0.0,9
appts,MCA_6,4,1,,300.62,2746471
iposolver,UNIFORM_BOOLEAN_43,2,1,,0.0,11
appts,MCAC_9,3,1,Timeout,300.15,0
pmedici,UNIFORM_BOOLEAN_9,2,1,,1.9,8
pmedici,BOOLC_2,4,1,Invalid,3.86,55
appts,BOOLC_24,2,3,,7.12,4
iposolver,MCA_23,2,2,,0.01,924
pmedici,MCAC_6,2,2,Timeout,300.13,0
appts,UNIFORM_ALL_20,2,3,,211.55,614
pmedici,BOOLC_24,3,1,,1.8,8
pmedici,MCAC_10,3,1,Timeout,300.13,0
appts,UNIFORM_BOOLEAN_30,3,2,,29.86,15
pmedici,MCAC_45,3,1,Timeout,300.14,0
iposolver,UNIFORM_BOOLEAN_12,2,3,,0.0,9
cagen,BOOLC_18,4,3,,0.15,6
iposolver,UNIFORM_BOOLEAN_47,2,3,,0.0,9
appts,MCA_19,2,2,,41.22,1813
appts,BOOLC_20,2,1,,13.39,8
appts,UNIFORM_ALL_24,2,1,,138.01,342
cagen,MCA_30,2,2,,0.0,12
iposolver,MCA_14,5,1,,0.77,117040
pmedici,MCA_16,3,1,,1.86,8
iposolver,MCA_41,5,1,Timeout,300.64,0
pmedici,MCA_43,3,1,Timeout,300.13,0
cagen,UNIFORM_ALL_5,4,2,,0.13,20138
appts,BOOLC_9,3,3,,36.23,27
cagen,UNIFORM_ALL_34,4,3,,0.02,824
cagen,BOOLC_4,2,3,,0.02,11
appts,MCA_34,3,3,,300.15,43680
appts,UNIFORM_ALL_9,3,2,,300.14,1410
iposolver,UNIFORM_ALL_20,2,2,,0.25,745
appts,UNIFORM_BOOLEAN_48,2,3,,13.61,7
cagen,MCAC_9,2,2,,0.01,2200
cagen,UNIFORM_BOOLEAN_19,4,3,,0.0,52
cagen,MCA_48,3,3,,0.04,13120
cagen,MCAC_47,5,1,,0.0,7
appts,UNIFORM_BOOLEAN_30,3,3,,30.38,15
iposolver,UNIFORM_BOOLEAN_12,2,2,,0.0,9
pmedici,BOOLC_42,4,1,,2.2,6
iposolver,UNIFORM_BOOLEAN_47,2,2,,0.0,9
appts,MCA_19,2,3,,43.01,1813
pmedici,BOOLC_17,4,1,Invalid,2.38,77
pmedici,MCAC_23,4,1,,25.19,33
cagen,BOOLC_18,4,2,,0.16,6
cagen,MCA_30,2,3,,0.0,12
pmedici,MCAC_2,2,1,Invalid,20.91,2295
iposolver,MCA_27,2,1,,0.0,705
pmedici,MCA_25,4,1,Timeout,300.1,0
appts,BOOLC_13,5,1,,2.66,9
appts,BOOLC_9,3,2,,36.41,27
cagen,UNIFORM_ALL_5,4,3,,0.14,20138
iposolver,UNIFORM_ALL_8,5,1,,4.72,1889568
appts,BOOLC_46,5,1,,77.76,60
cagen,UNIFORM_ALL_34,4,2,,0.02,824
appts,MCA_34,3,2,,300.12,43680
cagen,BOOLC_4,2,2,,0.02,11
iposolver,UNIFORM_ALL_20,2,3,,0.28,745
appts,UNIFORM_ALL_9,3,3,,300.13,1410
appts,MCAC_32,5,1,Timeout,302.2,0
appts,UNIFORM_BOOLEAN_48,2,2,,13.73,7
cagen,MCAC_21,2,1,,294.91,931
cagen,MCAC_9,2,3,,0.02,2200
iposolver,MCA_39,4,1,,0.04,1421
cagen,UNIFORM_BOOLEAN_19,4,2,,0.0,52
cagen,MCA_48,3,2,,0.04,13120
iposolver,UNIFORM_ALL_24,2,1,,0.11,424
pmedici,MCAC_39,2,3,Invalid,1.92,16
pmedici,UNIFORM_BOOLEAN_11,4,1,,2.1,52
pmedici,UNIFORM_BOOLEAN_44,4,1,,1.99,44
cagen,BOOLC_31,5,1,,0.81,12
pmedici,UNIFORM_ALL_21,3,1,,12.32,2485
cagen,MCAC_25,2,3,Timeout,300.01,0
appts,MCA_48,2,1,,37.19,1312
appts,MCAC_28,3,3,,6.28,4
appts,UNIFORM_BOOLEAN_34,3,1,,79.5,17
cagen,UNIFORM_ALL_1,4,1,,73.64,691425
cagen,UNIFORM_BOOLEAN_30,5,1,,0.0,118
appts,UNIFORM_BOOLEAN_5,5,1,,300.59,84
pmedici,MCAC_6,2,3,Timeout,300.12,0
appts,UNIFORM_ALL_20,2,2,,150.92,614
cagen,MCA_34,2,1,,0.01,1680
appts,BOOLC_24,2,2,,7.01,4
iposolver,MCA_23,2,3,,0.01,924
pmedici,BOOLC_45,4,1,Invalid,6.22,103
iposolver,UNIFORM_BOOLEAN_15,2,2,,0.0,11
pmedici,MCAC_24,4,1,Timeout,300.14,0
pmedici,BOOLC_10,4,1,Invalid,2.32,52
iposolver,UNIFORM_ALL_39,4,3,Timeout,300.05,0
iposolver,UNIFORM_BOOLEAN_40,2,2,,0.0,6
appts,UNIFORM_BOOLEAN_37,3,3,,110.1,18
appts,BOOLC_14,5,1,,121.59,43
appts,BOOLC_41,5,1,Timeout,302.12,0
appts,UNIFORM_ALL_45,5,1,Timeout,302.06,0
cagen,UNIFORM_ALL_2,4,3,,6.22,147274
iposolver,MCA_20,2,1,,0.06,1704
cagen,MCA_37,2,3,,0.01,987
pmedici,MCAC_5,2,1,Invalid,44.74,2681
iposolver,UNIFORM_ALL_27,2,3,,0.05,488
appts,MCAC_35,5,1,Timeout,303.87,0
